custid,AreaCode,age,gender,kids,education,income,dataplan,basebill,bill,mins,calls,long,numphones,numother,consecmonths,datause,dataperc,undercontract,Manufacturer,Model,Version,OS,Patch,Mem,Storage,Touchscreen,Color,KPI_DeviceSat,KPI_NetworkQual,servcalls,drops,dropperc,CompPromo60,churn
876618,239,36,F,0,7,79.4,6144,88.29,94.04,537,120,30,1,0,25,846,0.1376953125,N,Samsung,GalaxyS1,Gen4,IceCreamSandwich,S3,32GB,N,Y,red,0.0059663021522960895,0.762236806,0,11,0.0204841713221601,NoPromo,N
29016,434,39,M,1,7,82.4,6144,84.81,99.35,472,62,39,1,0,31,814,0.132486979166667,N,Apple,iPhone4,Gen2,iOS5,S8,32GB,N,Y,green,0.0156979773525111,0.44626490399999996,0,8,0.0169491525423729,NoPromo,N
125692,585,36,F,0,10,82.6,4096,69.6,76.58,562,43,29,2,0,25,623,0.152099609375,N,HTC,Desire500,Gen1,Bada,S2,32GB,N,Y,gold,0.0144090529094225,0.72866274,0,9,0.0160142348754448,NoPromo,N
201964,417,44,F,0,11,81.4,2048,110.62,120.41,449,68,23,1,0,37,1560,0.76171875,N,Motorola,DroidUltra,Gen1,IceCreamSandwich,S6,8GB,N,Y,white,0.0180258878506646,0.20612906399999997,0,9,0.0200445434298441,NoPromo,N
237153,812,40,F,1,8,42.4,2048,66.88,76.33,603,91,33,2,1,42,880,0.4296875,N,Motorola,DroidMaxx,Gen4,Honeycomb,S6,16GB,N,Y,silver,0.012554820381513999,0.659160634,0,8,0.0132669983416252,NoPromo,N
586736,414,53,F,2,13,79.3,4096,78.91,89.17,601,54,41,1,0,27,1162,0.28369140625,N,Apple,iPhone4,Gen1,iOS5,S3,32GB,N,Y,green,0.0177265044919706,0.649688725,0,10,0.0166389351081531,NoPromo,N
831020,732,40,M,4,13,87.5,2048,103.06,115.63,588,70,37,1,0,36,738,0.3603515625,N,Motorola,RazrM,Gen1,KitKat,S1,32GB,Y,Y,gold,0.0196652625746154,0.480705402,0,12,0.0204081632653061,NoPromo,N
999510,612,50,F,0,7,55.9,6144,94.73,109.58,494,68,28,1,0,34,712,0.11588541666666699,N,Motorola,RazrM,Gen1,KitKat,S7,32GB,Y,Y,black,0.0163411902948763,0.7603546409999999,0,9,0.0182186234817814,NoPromo,N
754157,313,40,M,1,8,89.2,6144,119.17,129.51,625,55,33,1,0,22,540,0.087890625,Y,Apple,iPhone4s,Gen8,iOS4,S5,16GB,N,Y,green,0.0192828835159532,0.467185722,0,13,0.0208,NoPromo,N
411574,617,50,F,1,11,94.6,2048,126.0,143.04,457,68,26,1,0,28,1156,0.564453125,N,Apple,iPhone3G,Gen2,iOS6,S2,32GB,Y,Y,white,0.0214214720819302,0.596008496,0,8,0.0175054704595186,NoPromo,N
451823,283,47,M,1,12,63.0,2048,128.18,141.11,642,88,43,3,0,21,295,0.14404296875,Y,Apple,iPhone4,Gen2,iOS5,S3,16GB,Y,Y,white,0.016106078224573998,0.689617563,0,13,0.0202492211838006,NoPromo,N
75358,612,44,F,0,11,84.4,4096,108.19,116.6,532,89,30,1,0,15,1059,0.258544921875,Y,Apple,iPhone3G,Gen3,iOS6,S9,32GB,Y,Y,green,0.0242479125177769,0.7603546409999999,0,11,0.0206766917293233,NoPromo,N
983621,419,39,F,1,13,92.8,2048,129.07,135.74,426,87,22,1,0,15,883,0.43115234375,Y,HTC,Desire601,Gen6,Honeycomb,S2,16GB,Y,Y,white,0.0119128242036646,0.82300172,0,12,0.028169014084507005,Promo,N
523126,236,39,F,1,7,76.2,4096,91.87,110.81,597,75,30,1,0,29,952,0.232421875,N,Apple,iPhone3G,Gen1,iOS6,S5,32GB,Y,Y,black,0.0193373755611623,0.769295185,0,11,0.0184254606365159,NoPromo,N
356054,805,51,M,1,8,86.4,6144,106.68,108.72,507,91,26,1,0,23,763,0.12418619791666699,Y,Apple,iPhone3G,Gen1,iOS6,S7,64GB,Y,Y,black,0.0215801821630758,0.6602531070000001,0,9,0.0177514792899408,NoPromo,N
948901,602,49,F,2,9,41.1,4096,77.38,88.98,627,68,37,2,0,16,384,0.09375,Y,Samsung,GalaxyS0,Gen1,JellyBean,S7,16GB,N,Y,white,0.00794552658687415,0.83990507,0,8,0.0127591706539075,NoPromo,N
980250,564,49,F,1,8,78.7,2048,106.26,116.49,496,75,25,1,0,13,140,0.068359375,Y,Apple,iPhone4s,Gen1,iOS4,S7,16GB,Y,Y,black,0.0208132339561521,0.549088394,0,12,0.0241935483870968,Promo,N
645120,619,37,M,1,11,52.6,4096,87.71,89.87,473,70,27,2,0,28,780,0.1904296875,N,Samsung,Galaxy,Gen3,KitKat,S5,16GB,N,Y,gold,0.0139702790069923,0.691894965,0,12,0.025369978858351,Promo,N
235729,617,28,M,3,10,83.6,4096,57.09,70.15,403,50,22,2,0,25,999,0.243896484375,N,Samsung,GalaxyS0,Gen1,JellyBean,S1,16GB,N,Y,silver,0.00859712068661379,0.596008496,0,11,0.0272952853598015,NoPromo,N
830594,706,39,M,2,7,26.4,2048,96.26,108.79,455,41,28,1,0,32,368,0.1796875,N,Apple,iPhone3G,Gen1,iOS6,S1,8GB,Y,Y,black,0.0225416583813961,0.630777366,0,5,0.010989010989011,NoPromo,N
195651,303,44,M,2,10,52.0,6144,123.21,136.48,510,86,29,1,0,28,1180,0.192057291666667,N,Motorola,DroidMini,Gen6,JellyBean,S4,32GB,N,Y,silver,0.0145896671410736,0.688403005,0,7,0.0137254901960784,NoPromo,N
470060,513,40,M,1,6,45.7,6144,133.7,142.17,574,57,32,2,0,15,973,0.158365885416667,Y,Samsung,GalaxyS1,Gen1,IceCreamSandwich,S7,8GB,Y,Y,black,0.0103749038510484,0.548771407,0,8,0.0139372822299652,Promo,N
348112,857,44,F,3,10,77.3,4096,113.17,121.14,448,68,28,1,0,14,644,0.1572265625,Y,Apple,iPhone3G,Gen1,iOS6,S1,64GB,Y,N,gold,0.0272137042538743,0.76732243,0,8,0.0178571428571429,NoPromo,N
838197,702,53,M,1,8,57.3,4096,94.09,107.38,660,56,34,1,0,26,1067,0.260498046875,N,Apple,iPhone4s,Gen6,iOS4,S2,32GB,N,Y,black,0.0198586470820992,0.5766812729999999,0,11,0.0166666666666667,NoPromo,N
433161,502,42,M,2,10,44.6,2048,115.92,126.14,603,54,32,2,0,29,1183,0.57763671875,N,Apple,iPhone3G,Gen7,iOS6,S1,16GB,Y,Y,black,0.0220611768007546,0.274056334,0,9,0.0149253731343284,NoPromo,N
699751,308,43,M,3,9,85.8,6144,114.98,133.84,562,34,30,2,0,22,334,0.0543619791666667,Y,Apple,iPhone4s,Gen1,iOS4,S1,16GB,Y,Y,black,0.0206307697998987,0.518515331,0,10,0.0177935943060498,NoPromo,N
316782,602,69,F,3,11,75.6,6144,55.59,62.74,604,61,31,3,0,31,1964,0.31966145833333304,N,Motorola,RazrM,Gen2,KitKat,S4,16GB,Y,Y,red,0.0172814169834074,0.83990507,0,11,0.0182119205298013,NoPromo,N
252854,713,31,F,0,7,69.0,4096,67.17,76.73,623,43,38,2,0,18,834,0.20361328125,Y,Apple,iPhone4,Gen1,iOS5,S1,64GB,Y,Y,black,0.0204163358286072,0.24748987100000003,0,8,0.0128410914927769,NoPromo,N
229660,432,35,M,2,12,51.5,4096,73.27,83.12,413,78,21,2,0,19,426,0.10400390625,Y,Apple,iPhone3G,Gen1,iOS6,S9,32GB,N,Y,white,0.0191624814050681,0.47899159700000005,0,8,0.0193704600484262,Promo,N
50078,607,38,M,1,7,74.5,6144,106.11,120.56,484,75,27,2,0,28,1211,0.197102864583333,N,HTC,Desire500,Gen3,Bada,S3,16GB,Y,Y,silver,0.0157731154377331,0.7140736990000001,0,9,0.0185950413223141,Promo,N
74521,416,37,F,3,14,37.2,2048,89.05,102.05,463,69,26,1,0,21,1065,0.52001953125,Y,Apple,iPhone5c,Gen3,iOS,S2,16GB,Y,Y,white,0.0281356645277973,0.637194809,0,9,0.019438444924406002,NoPromo,N
836085,309,49,F,2,7,65.9,2048,62.71,79.83,619,98,55,1,0,32,928,0.453125,N,Motorola,RazrM,Gen4,KitKat,S3,64GB,N,Y,red,0.013931847747032,0.494816793,0,8,0.012924071082391,Promo,N
577401,313,15,M,0,10,115.1,4096,137.27,145.28,592,48,33,1,1,18,310,0.07568359375,Y,Samsung,GalaxyS1,Gen1,IceCreamSandwich,S1,16GB,Y,N,black,0.0160206844730981,0.467185722,0,7,0.0118243243243243,NoPromo,N
421488,563,52,M,3,10,94.9,2048,108.06,118.03,637,58,38,1,0,24,1018,0.4970703125,N,Apple,iPhone3G,Gen1,iOS6,S7,16GB,N,Y,silver,0.0190421818571519,0.303557093,0,7,0.010989010989011,NoPromo,N
444332,282,43,M,1,9,87.5,2048,110.87,120.09,485,78,36,2,0,27,0,0.0,N,Motorola,DroidUltra,Gen1,IceCreamSandwich,S3,16GB,Y,Y,silver,0.0166886722470775,0.637437199,0,7,0.0144329896907217,NoPromo,N
218655,304,62,M,2,9,20.5,4096,36.97,40.91,491,69,27,1,0,43,624,0.15234375,N,Apple,iPhone3G,Gen6,iOS6,S9,32GB,Y,Y,white,0.0165537986027364,0.674769965,0,8,0.0162932790224033,NoPromo,N
788733,605,20,F,0,11,77.3,4096,84.75,95.63,552,73,29,1,0,23,144,0.03515625,Y,Apple,iPhone3G,Gen4,iOS6,S1,16GB,N,Y,gold,0.0176093812449655,0.71239533,0,9,0.016304347826087,NoPromo,N
779272,606,43,M,1,10,54.4,2048,56.78,58.19,444,101,23,1,0,41,666,0.3251953125,N,Apple,iPhone3G,Gen1,iOS6,S6,64GB,Y,Y,green,0.0217449507700328,0.280732339,0,9,0.0202702702702703,Promo,N
369551,612,53,F,1,12,78.4,4096,78.37,85.64,485,49,39,1,0,31,1765,0.430908203125,N,Motorola,DroidMini,Gen1,JellyBean,S1,64GB,Y,Y,white,0.0179651166154622,0.7603546409999999,0,7,0.0144329896907217,NoPromo,N
695791,318,49,M,1,11,45.0,2048,109.78,119.44,319,76,16,1,0,24,219,0.10693359375,N,HTC,OneMini,Gen1,IceCreamSandwich,S3,32GB,Y,Y,gold,0.0121797273337103,0.5244084920000001,0,6,0.0188087774294671,Promo,N
937792,417,65,F,2,9,67.1,2048,85.76,94.53,475,57,24,2,0,36,1204,0.587890625,N,Samsung,Galaxy,Gen3,KitKat,S4,32GB,Y,Y,red,0.0184749218865096,0.20612906399999997,0,10,0.0210526315789474,NoPromo,N
894890,352,33,M,0,6,73.2,6144,142.55,146.02,435,74,23,1,0,47,836,0.136067708333333,N,Samsung,GalaxyS2,Gen6,Honeycomb,S8,32GB,Y,Y,silver,0.007226883708449791,0.504723331,0,10,0.0229885057471264,Promo,N
909570,516,52,M,2,11,77.5,4096,156.56,161.5,533,76,27,2,0,29,541,0.132080078125,N,Samsung,GalaxyS3,Gen6,Gingerbread,S1,8GB,Y,Y,gold,0.00788117604110505,0.698716806,0,10,0.0187617260787993,NoPromo,N
28028,732,25,F,4,9,71.4,2048,91.68,102.48,510,72,26,1,0,33,955,0.46630859375,N,Apple,iPhone3G,Gen4,iOS6,S9,32GB,N,Y,red,0.0147144128919388,0.480705402,0,9,0.0176470588235294,NoPromo,N
559387,612,19,F,0,12,66.8,6144,150.33,156.37,554,72,31,1,0,22,716,0.11653645833333301,Y,Apple,iPhone3G,Gen1,iOS6,S1,32GB,N,Y,green,0.0220636923269476,0.7603546409999999,0,8,0.0144404332129964,NoPromo,N
451364,814,43,M,1,12,44.6,4096,95.74,111.9,446,113,22,1,0,21,1222,0.29833984375,Y,Apple,iPhone3G,Gen6,iOS6,S4,16GB,Y,N,red,0.0244332718290409,0.785960397,0,10,0.0224215246636771,Promo,N
945995,413,46,M,3,12,95.5,2048,65.3,74.42,357,65,18,2,1,30,1102,0.5380859375,N,Motorola,RazrM,Gen3,KitKat,S1,16GB,N,Y,white,0.0222206904754508,0.755697721,0,6,0.0168067226890756,NoPromo,N
90310,404,39,F,0,8,56.0,4096,131.02,139.71,542,99,31,1,0,27,642,0.15673828125,N,Samsung,GalaxyS4,Gen4,Froyo,S7,16GB,N,Y,black,0.0064411985553588106,0.5587315279999999,0,12,0.022140221402214003,Promo,N
308813,412,65,M,0,8,100.0,4096,122.74,144.5,663,60,46,1,0,26,786,0.19189453125,N,Motorola,RazrM,Gen1,KitKat,S2,64GB,N,Y,green,0.0214559981287136,0.7467135090000001,0,8,0.0120663650075415,Promo,N
880687,202,36,M,2,10,67.2,6144,99.33,113.38,637,39,33,1,0,21,598,0.0973307291666667,Y,Samsung,GalaxyS1,Gen3,IceCreamSandwich,S2,16GB,N,Y,white,0.0180542464238929,0.68596116,0,10,0.0156985871271586,Promo,N
812321,707,33,M,0,7,75.5,6144,129.95,129.52,718,44,41,2,0,15,1018,0.165690104166667,Y,Motorola,RazrM,Gen4,KitKat,S5,8GB,Y,Y,red,0.0144820282094618,0.480935685,0,11,0.0153203342618384,NoPromo,N
890272,612,40,M,1,10,73.3,6144,91.62,97.43,546,60,27,1,0,19,924,0.150390625,Y,Apple,iPhone4,Gen8,iOS5,S3,32GB,Y,Y,white,0.018012242766725,0.7603546409999999,0,13,0.0238095238095238,NoPromo,N
125859,574,40,M,1,9,38.5,6144,71.1,84.74,621,57,31,1,0,27,571,0.0929361979166667,N,Samsung,Galaxy,Gen6,KitKat,S7,16GB,N,Y,white,0.00698420028288295,0.57554101,0,9,0.0144927536231884,Promo,N
841614,724,45,F,2,11,63.0,6144,117.55,127.79,590,68,34,1,0,19,308,0.0501302083333333,Y,Motorola,RazrM,Gen4,KitKat,S5,16GB,Y,Y,white,0.0144713039488913,0.787542904,1,14,0.023728813559322003,NoPromo,N
344288,708,35,F,1,9,72.2,6144,101.47,106.7,301,50,16,1,0,24,951,0.15478515625,N,Apple,iPhone3G,Gen6,iOS6,S1,16GB,Y,Y,green,0.0192952460372424,0.7251544259999999,0,8,0.026578073089701,NoPromo,N
202292,412,33,F,3,9,70.1,2048,146.46,151.09,697,78,37,1,0,18,1024,0.5,Y,Motorola,DroidMini,Gen1,JellyBean,S2,32GB,Y,Y,red,0.0192464805006618,0.7467135090000001,0,12,0.0172166427546628,Promo,N
597090,705,29,M,0,11,42.0,2048,108.66,122.59,485,67,26,1,0,29,94,0.0458984375,N,Motorola,DroidMini,Gen1,JellyBean,S5,32GB,Y,Y,silver,0.0147829434324705,0.37397117799999996,0,10,0.0206185567010309,NoPromo,N
479792,475,32,M,2,15,77.0,6144,143.65,147.48,472,65,24,1,0,25,106,0.0172526041666667,N,Motorola,RazrM,Gen2,KitKat,S4,8GB,N,Y,gold,0.0169332168645527,0.570390095,0,11,0.0233050847457627,NoPromo,N
197281,314,46,M,0,13,30.9,4096,63.17,70.61,550,30,33,2,0,11,1447,0.353271484375,Y,Samsung,Galaxy,Gen2,KitKat,S1,8GB,N,Y,black,0.00929302880028605,0.6952925190000001,0,10,0.0181818181818182,NoPromo,N
302707,413,36,F,1,12,103.5,2048,87.76,101.16,431,49,24,1,0,32,141,0.06884765625,N,Motorola,RazrM,Gen6,KitKat,S5,64GB,Y,Y,red,0.0160862674631836,0.755697721,0,11,0.0255220417633411,NoPromo,Y
197986,724,56,M,2,11,49.8,2048,123.9,135.39,460,54,24,1,0,35,582,0.2841796875,N,Motorola,RazrM,Gen6,KitKat,S7,8GB,Y,Y,silver,0.014808102229336,0.787542904,0,15,0.0326086956521739,NoPromo,N
33619,505,44,F,2,9,71.5,6144,114.19,120.26,426,87,28,1,0,31,561,0.09130859375,N,Motorola,RazrM,Gen5,KitKat,S7,32GB,N,Y,gold,0.0124559680280668,0.439681931,0,9,0.0211267605633803,NoPromo,N
648269,563,26,F,0,7,85.6,2048,126.55,136.38,563,81,33,1,0,34,742,0.3623046875,N,Apple,iPhone3G,Gen6,iOS6,S4,16GB,N,Y,green,0.0193041327958823,0.303557093,0,11,0.019538188277086997,NoPromo,N
913496,848,34,M,1,9,106.4,6144,147.95,151.88,251,76,18,1,0,16,546,0.0888671875,Y,Motorola,DroidMaxx,Gen3,Honeycomb,S4,64GB,Y,Y,black,0.0239623467913979,0.052555223,0,14,0.0557768924302789,NoPromo,N
587951,603,25,F,1,8,73.3,6144,88.33,97.18,366,57,19,1,0,41,384,0.0625,N,Apple,iPhone3G,Gen2,iOS6,S6,32GB,N,Y,gold,0.0170387128578774,0.6762420640000001,0,14,0.0382513661202186,NoPromo,Y
283898,862,49,M,0,9,83.5,6144,121.9,137.34,477,65,24,1,0,23,1138,0.185221354166667,Y,Samsung,Galaxy,Gen2,KitKat,S4,16GB,Y,Y,white,0.0115587612266032,0.67244134,0,7,0.0146750524109015,Promo,N
279006,856,24,F,1,8,69.8,4096,134.68,139.96,439,73,23,1,0,30,1060,0.2587890625,N,Samsung,Galaxy,Gen4,KitKat,S4,64GB,Y,Y,white,0.0121300208854913,0.678190805,0,11,0.0250569476082005,NoPromo,N
134903,563,15,M,2,8,69.7,2048,139.69,153.48,435,82,22,2,0,30,405,0.19775390625,N,Samsung,Galaxy,Gen2,KitKat,S2,8GB,N,Y,gold,0.0105949531141961,0.303557093,0,7,0.0160919540229885,NoPromo,N
650677,417,52,F,1,10,67.6,6144,76.57,80.48,605,44,32,2,0,30,1165,0.189615885416667,N,Apple,iPhone3G,Gen1,iOS6,S7,16GB,Y,Y,silver,0.0210345615991798,0.20612906399999997,0,10,0.0165289256198347,NoPromo,N
672886,623,29,F,2,6,65.4,4096,109.03,123.39,578,70,30,1,0,21,964,0.2353515625,Y,Motorola,RazrM,Gen1,KitKat,S4,64GB,Y,Y,black,0.0213538684642877,0.666347695,0,8,0.013840830449826999,NoPromo,N
811188,574,39,F,3,7,69.7,2048,157.71,162.05,420,93,22,1,0,25,207,0.10107421875,N,Samsung,GalaxyS1,Gen6,IceCreamSandwich,S9,64GB,Y,Y,gold,0.008393418493081659,0.57554101,0,11,0.0261904761904762,Promo,N
915539,269,46,M,1,7,56.1,2048,113.91,123.83,593,102,36,1,0,23,683,0.33349609375,Y,Apple,iPhone5,Gen2,iOS3,S4,8GB,Y,Y,red,0.0192268708465075,0.607223086,0,12,0.0202360876897133,NoPromo,N
788842,602,46,M,0,6,67.3,4096,153.69,164.71,404,80,21,1,0,35,627,0.153076171875,N,Samsung,Galaxy,Gen8,KitKat,S3,32GB,Y,Y,gold,0.00953632907895236,0.83990507,0,9,0.0222772277227723,NoPromo,N
979932,512,48,M,1,15,53.0,6144,117.66,128.92,545,100,30,1,0,38,508,0.0826822916666667,N,Motorola,DroidUltra,Gen2,IceCreamSandwich,S9,8GB,Y,Y,silver,0.0138102483081363,0.605437584,0,10,0.018348623853211003,NoPromo,N
252871,313,36,F,0,7,23.8,4096,110.66,115.26,638,72,77,2,0,13,890,0.21728515625,Y,Apple,iPhone3G,Gen2,iOS6,S5,16GB,Y,Y,black,0.0181205445311792,0.467185722,0,13,0.0203761755485893,NoPromo,N
123227,402,35,M,1,7,107.0,2048,115.14,121.85,327,61,17,1,0,25,248,0.12109375,N,Apple,iPhone3G,Gen1,iOS6,S5,8GB,Y,Y,black,0.0197316617107129,0.6793432159999999,0,11,0.0336391437308868,NoPromo,Y
878030,617,33,M,0,9,76.1,2048,114.47,122.35,469,36,38,1,0,40,503,0.24560546875,N,Apple,iPhone4,Gen1,iOS5,S1,8GB,Y,Y,silver,0.0202092625100606,0.596008496,0,10,0.0213219616204691,NoPromo,N
359264,404,39,F,2,9,91.4,6144,117.2,130.71,381,102,25,1,0,26,1584,0.2578125,N,Apple,iPhone4s,Gen2,iOS4,S1,8GB,N,Y,white,0.0185675641552751,0.5587315279999999,0,10,0.026246719160105,Promo,N
32826,316,41,M,2,9,76.8,6144,101.85,113.51,420,71,22,1,0,33,1200,0.1953125,N,Samsung,GalaxyS0,Gen1,JellyBean,S1,32GB,Y,Y,white,0.0103051203332217,0.710411481,0,9,0.0214285714285714,NoPromo,N
637346,616,40,F,1,10,73.7,2048,105.64,110.61,571,122,31,1,0,24,678,0.3310546875,N,Samsung,Galaxy,Gen7,KitKat,S2,64GB,N,Y,white,0.0160129268118039,0.73313783,0,7,0.0122591943957968,Promo,N
710948,803,31,F,1,12,67.8,4096,106.5,119.04,648,53,39,2,0,37,761,0.185791015625,N,Apple,iPhone5,Gen1,iOS3,S1,16GB,N,Y,green,0.0199604964953805,0.600171687,0,6,0.009259259259259259,Promo,N
816956,805,48,F,2,8,70.0,6144,121.53,126.24,545,70,30,2,0,24,971,0.158040364583333,N,Apple,iPhone5c,Gen1,iOS,S2,64GB,Y,Y,silver,0.0237868312648871,0.6602531070000001,0,11,0.0201834862385321,NoPromo,N
505545,804,42,F,0,12,63.0,6144,152.39,160.26,450,88,24,1,0,30,138,0.0224609375,N,Samsung,GalaxyS3,Gen4,Gingerbread,S4,8GB,Y,Y,black,0.009756016011560759,0.578274481,0,10,0.0222222222222222,NoPromo,N
983525,812,49,F,1,10,18.1,6144,106.35,116.79,478,77,25,2,1,23,1854,0.3017578125,Y,Samsung,GalaxyS0,Gen2,JellyBean,S1,16GB,N,Y,green,0.00722344515169823,0.659160634,0,9,0.0188284518828452,NoPromo,N
672597,563,42,M,2,9,61.6,6144,66.14,81.53,607,68,40,1,0,30,184,0.0299479166666667,N,Motorola,MotoX,Gen2,Froyo,S5,32GB,Y,Y,black,0.0131074732550724,0.303557093,0,11,0.0181219110378913,NoPromo,N
615059,857,43,F,1,9,78.0,6144,119.57,132.61,571,70,32,1,0,27,217,0.0353190104166667,N,Samsung,Galaxy,Gen1,KitKat,S1,8GB,N,N,white,0.016022560752408002,0.76732243,0,10,0.0175131348511384,NoPromo,N
592615,804,38,M,2,9,74.4,4096,127.93,146.72,487,66,25,1,0,33,1007,0.245849609375,N,Apple,iPhone3G,Gen6,iOS6,S1,64GB,Y,Y,green,0.0201395071330412,0.578274481,0,7,0.0143737166324435,NoPromo,N
642693,562,78,F,1,10,88.6,4096,80.07,84.07,521,40,33,1,0,33,168,0.041015625,N,Motorola,DroidUltra,Gen8,IceCreamSandwich,S6,32GB,N,Y,black,0.0154955338063905,0.696959938,1,9,0.017274472168906003,NoPromo,Y
870134,517,40,F,0,8,74.7,6144,43.17,51.04,453,80,23,2,0,26,564,0.091796875,N,HTC,Desire500,Gen1,Bada,S7,64GB,Y,Y,green,0.0123840495334181,0.535241194,0,7,0.0154525386313466,Promo,N
315678,702,48,F,3,9,69.6,4096,110.3,116.74,571,92,43,2,0,24,726,0.17724609375,N,Samsung,GalaxyS0,Gen1,JellyBean,S2,16GB,Y,Y,silver,0.0119226276516945,0.5766812729999999,0,9,0.0157618213660245,NoPromo,N
746812,613,59,F,2,9,85.3,6144,105.49,121.5,495,61,28,1,0,32,108,0.017578125,N,HTC,Desire500,Gen1,Bada,S1,8GB,N,Y,white,0.0124924024428754,0.716983294,0,11,0.0222222222222222,NoPromo,N
787578,806,36,F,3,9,74.6,2048,104.04,108.94,729,85,43,1,0,28,470,0.2294921875,N,Apple,iPhone3G,Gen2,iOS6,S1,64GB,N,Y,silver,0.0189531460223894,0.563376754,0,7,0.00960219478737997,NoPromo,N
445924,316,29,M,0,13,91.4,2048,108.55,117.27,485,38,24,1,0,21,627,0.30615234375,Y,Apple,iPhone4,Gen1,iOS5,S3,64GB,Y,Y,red,0.0188556435251293,0.710411481,0,8,0.0164948453608247,NoPromo,N
676503,602,43,F,0,16,79.3,4096,159.81,170.86,360,100,19,2,0,37,837,0.204345703125,N,Samsung,Galaxy,Gen3,KitKat,S7,8GB,Y,Y,silver,0.0152318220702778,0.83990507,0,11,0.0305555555555556,NoPromo,Y
385816,707,64,M,3,9,91.6,2048,67.66,79.29,383,73,19,1,0,24,1070,0.5224609375,N,Apple,iPhone4s,Gen6,iOS4,S7,16GB,N,Y,red,0.0164181877954044,0.480935685,0,8,0.02088772845953,NoPromo,N
842658,617,54,F,1,10,83.2,2048,103.21,112.81,486,56,27,2,0,22,857,0.41845703125,Y,Apple,iPhone5c,Gen5,iOS,S5,32GB,N,Y,gold,0.0134168143161029,0.596008496,0,8,0.0164609053497942,NoPromo,N
828684,574,39,F,0,14,50.7,6144,75.94,84.97,694,50,44,1,0,27,3,0.00048828125,N,Apple,iPhone3G,Gen8,iOS6,S4,16GB,Y,Y,black,0.0221541851143602,0.57554101,0,6,0.008645533141210379,Promo,N
368572,405,47,M,2,9,69.8,2048,125.33,142.61,356,67,22,2,0,39,1252,0.611328125,N,Samsung,Galaxy,Gen8,KitKat,S9,64GB,Y,Y,silver,0.0093087339471453,0.714351016,0,10,0.0280898876404494,NoPromo,N
157504,509,41,F,1,8,105.5,4096,91.84,98.08,555,76,32,1,0,10,397,0.096923828125,Y,Apple,iPhone3G,Gen1,iOS6,S1,8GB,N,Y,gold,0.0220840500503507,0.683470195,0,10,0.018018018018018004,Promo,N
125952,646,50,F,1,10,65.6,6144,98.8,107.49,428,69,32,1,0,27,375,0.06103515625,N,Motorola,DroidMini,Gen4,JellyBean,S5,8GB,N,Y,black,0.0118979124199905,0.7086083609999999,0,10,0.0233644859813084,NoPromo,N
172741,314,55,M,0,12,67.9,6144,90.1,95.63,378,87,22,2,0,35,701,0.11409505208333301,N,Samsung,Galaxy,Gen7,KitKat,S4,16GB,Y,Y,green,0.0142084944544835,0.6952925190000001,0,9,0.0238095238095238,NoPromo,N
791048,479,47,F,1,13,65.7,4096,105.38,119.25,665,43,35,1,0,20,50,0.01220703125,Y,Apple,iPhone5,Gen1,iOS3,S4,16GB,N,Y,gold,0.0207338857229619,0.655015582,0,5,0.0075187969924812,NoPromo,N
832551,206,37,F,1,7,76.3,6144,84.56,95.68,428,78,30,1,0,32,694,0.11295572916666699,N,Samsung,GalaxyS4,Gen6,Froyo,S7,64GB,Y,Y,white,0.0077043301700908595,0.500946611,0,10,0.0233644859813084,NoPromo,N
254324,813,45,F,1,6,92.2,2048,90.58,99.06,473,72,24,1,0,38,214,0.1044921875,N,Apple,iPhone5s,Gen6,iOS2,S3,16GB,Y,Y,gold,0.0158682998506937,0.752001893,0,11,0.0232558139534884,Promo,N
135177,574,48,M,0,8,50.2,2048,95.56,106.76,543,73,33,3,1,24,502,0.2451171875,N,Apple,iPhone5c,Gen1,iOS,S2,32GB,N,Y,white,0.0220296503593471,0.57554101,0,11,0.0202578268876611,Promo,N
670975,327,37,F,1,8,89.7,4096,152.89,160.62,570,60,29,1,0,24,364,0.0888671875,N,Motorola,RazrM,Gen1,KitKat,S1,64GB,Y,Y,silver,0.0192454517906379,0.764495202,0,9,0.0157894736842105,Promo,N
409755,563,40,M,0,9,61.6,6144,115.9,128.09,448,89,23,1,0,31,146,0.0237630208333333,N,Apple,iPhone3G,Gen7,iOS6,S5,16GB,Y,Y,silver,0.0208577027955768,0.303557093,0,11,0.0245535714285714,NoPromo,N
243059,302,56,F,0,8,86.3,4096,83.66,91.15,562,95,30,1,0,24,1310,0.31982421875,N,Apple,iPhone4,Gen3,iOS5,S1,8GB,Y,N,black,0.0308377745928599,0.736806298,0,15,0.0266903914590747,Promo,Y
433198,707,54,M,1,7,45.5,4096,85.9,91.82,398,66,21,2,0,37,1149,0.280517578125,N,Motorola,DroidMini,Gen3,JellyBean,S3,16GB,N,N,silver,0.0236853647696793,0.480935685,0,5,0.0125628140703518,NoPromo,N
543728,602,59,F,2,10,58.3,6144,69.85,78.17,374,66,19,1,0,23,748,0.12174479166666699,Y,HTC,Butterfly,Gen1,JellyBean,S7,32GB,Y,Y,silver,0.00973394807730989,0.83990507,0,11,0.0294117647058824,NoPromo,N
60079,858,23,F,1,7,78.2,4096,46.64,44.1,359,64,21,1,0,29,490,0.11962890625,N,Samsung,GalaxyS1,Gen8,IceCreamSandwich,S2,8GB,N,Y,green,0.0146577521005939,0.692288578,0,11,0.0306406685236769,NoPromo,Y
