custid,dropperc,mins,consecmonths,age,income,churn_Y,prob
656666,0.0144927536231884,552,29,61,78.5,0,0.000880503186541939
642872,0.0280172413793103,464,29,45,62.3,0,0.2869516534311348
820756,0.0186915887850467,535,25,21,68.4,0,0.0009468592389711846
312574,0.0178890876565295,559,23,31,76.4,0,0.00020951338748366474
32434,0.0155945419103314,513,38,53,69.7,0,0.002723819560741768
393761,0.0162454873646209,554,23,45,81.6,0,0.0002249481831821516
842464,0.0202020202020202,594,39,38,70.2,0,0.045355121447357795
615835,0.0125260960334029,479,29,23,109.5,0,0.00021836261258312116
243321,0.0247148288973384,526,36,28,77.5,0,0.21378202767621407
831470,0.0147058823529412,544,17,49,114.9,0,0.00011532492331528132
564031,0.0229007633587786,262,22,27,107.8,0,0.0004910439578617297
751524,0.0278969957081545,466,22,34,44.9,0,0.00010954261721486235
231658,0.0110497237569061,543,25,39,42.7,0,0.0002471345969407256
300461,0.0404984423676012,321,26,32,67.9,1,0.7338189758936376
238779,0.0272952853598015,403,39,32,87.7,1,0.3622270137010529
680832,0.0166051660516605,542,30,58,77.3,0,0.0012685064096857267
200277,0.0165016501650165,606,20,39,58.7,0,0.0002783366517654905
683072,0.0170575692963753,469,22,50,69.6,0,0.00012664724362764513
211404,0.0173228346456693,635,36,58,59.9,0,0.00307999658289221
526086,0.0160771704180064,622,34,33,63.3,0,0.004544387873795397
767651,0.013353115727003,674,38,36,84.7,0,0.0022777509124847152
23607,0.0149700598802395,668,28,49,87.8,0,0.004308765472108257
577531,0.0378378378378378,370,20,64,92.6,0,0.00013374790264549473
87959,0.0105448154657293,569,11,34,48.3,0,9.623016434838243e-05
594237,0.009202453987730059,652,28,33,68.2,0,0.0007726011502626885
426634,0.0207852193995381,433,13,58,86.6,0,0.00039384071265082687
3383,0.0189393939393939,528,17,42,68.6,0,0.00018891654204649446
888344,0.0183333333333333,600,31,33,69.6,0,0.004060404325615735
752786,0.0223713646532438,447,29,33,73.6,0,0.013047584539306439
200242,0.0158450704225352,568,18,30,20.3,0,7.658383791909729e-05
806762,0.0226876090750436,573,35,45,88.7,0,0.09865619206662309
356564,0.0200803212851406,498,29,57,44.7,0,0.000850149449093656
57808,0.0155902004454343,449,17,51,81.0,0,0.00016925467389633804
319644,0.0223463687150838,358,38,52,92.8,0,0.04867243123229902
53572,0.0180831826401447,553,26,45,77.9,0,0.0036861240138999023
432380,0.0168855534709193,533,35,24,99.4,0,0.000809575760038944
132613,0.0141342756183746,566,22,31,66.0,0,0.00026153112458108467
647456,0.0292553191489362,376,17,41,67.6,0,9.157178325516431e-05
189193,0.0242537313432836,536,22,31,84.1,0,0.001384317809695033
212615,0.0142566191446029,491,34,42,58.3,0,0.003570197489454917
982010,0.0151515151515152,594,20,28,52.7,0,0.00019982945983276074
919320,0.0232558139534884,387,27,38,95.3,0,0.03652217992560591
527851,0.0227703984819734,527,10,41,52.8,0,0.0004529858149679833
872840,0.0226244343891403,442,25,57,79.4,0,0.011103799335332402
533230,0.0161290322580645,620,27,52,74.8,0,0.0026793775288777876
858236,0.016260162601626,615,26,45,81.8,0,0.005762779200605413
463613,0.0181488203266788,551,23,45,46.7,0,9.904259077898054e-05
230462,0.0159857904085258,563,25,44,57.8,0,0.0023607692829430847
11696,0.0218340611353712,458,34,42,18.4,0,0.002264983198137588
977764,0.0189753320683112,527,27,35,39.3,0,0.0008485591432128225
883914,0.0211864406779661,472,33,33,49.0,0,0.003288535659787126
958300,0.0364741641337386,329,32,43,92.5,1,0.509995839315317
678771,0.023936170212766002,376,33,42,34.5,0,0.0025703008645406814
851886,0.0239852398523985,542,26,44,38.3,0,0.016634923789421066
220402,0.0317460317460317,378,25,29,82.6,0,0.26786944933715523
592793,0.0129032258064516,465,27,37,65.4,0,0.0007579696277055327
276695,0.0207852193995381,433,28,45,55.8,0,0.0031521504088352272
43704,0.0152091254752852,526,25,43,54.8,0,0.0009703412254215123
920648,0.0183823529411765,544,31,38,57.3,0,0.0020233696000294767
632293,0.0277078085642317,397,23,37,82.7,0,0.00013828531101323183
126890,0.0189982728842832,579,33,41,55.2,0,0.003617635084687293
122835,0.0240295748613678,541,33,41,52.8,0,0.030804366276704978
946669,0.0192307692307692,520,23,56,113.3,0,0.0006921690531043696
463117,0.0134730538922156,668,20,39,68.7,0,0.0002077788994685607
177514,0.0168453292496172,653,32,44,59.1,0,0.0024855682443272187
649312,0.0246913580246914,486,24,49,77.2,0,0.03607504214563837
838530,0.0147058823529412,408,20,46,79.6,0,0.0005216771333395992
939248,0.0320987654320988,405,35,38,84.1,0,0.5169158876372608
780539,0.0137362637362637,364,27,39,105.8,0,0.0006630846796536289
653607,0.0242990654205607,535,22,40,74.0,0,0.0008691174461529834
193528,0.0188679245283019,530,32,54,36.7,0,0.0004278433874820466
204459,0.0252365930599369,634,39,31,70.1,1,0.78904951911827
334480,0.0283975659229209,493,23,46,42.0,0,0.00010474052880893115
615543,0.024,375,27,49,97.5,0,0.02765548157663539
960162,0.0162866449511401,614,31,41,73.8,0,0.0041585848448025455
409777,0.0330788804071247,393,31,26,65.6,1,0.7355760039374976
684827,0.0140845070422535,497,38,48,31.6,0,0.0009231178846765573
48674,0.0321428571428571,280,27,42,44.9,0,0.02182196221071803
637430,0.0251937984496124,516,34,42,112.5,1,0.555477203799007
247805,0.0262529832935561,419,14,47,92.1,0,0.0005942307782552889
505707,0.0241545893719807,414,22,36,33.6,0,0.0001268383259818745
651400,0.0199004975124378,402,29,24,76.7,0,0.010079743280407005
34255,0.0199115044247788,452,0,38,91.4,0,0.000303035024619014
332564,0.0226843100189036,529,30,48,80.1,1,0.05575395591081276
338453,0.0118243243243243,592,28,43,95.4,0,0.0016414026226113131
714119,0.0202205882352941,544,29,50,78.0,0,0.014052664893958853
270520,0.0191204588910134,523,24,37,78.0,0,0.0038993035489080737
644394,0.0261904761904762,420,15,27,52.8,0,0.0006971613037075578
796904,0.0155038759689922,516,16,44,91.5,0,0.00032165725220018114
560204,0.015,600,40,33,68.2,0,0.007367943509232818
56719,0.0160714285714286,560,25,48,72.8,0,0.0025088585287426912
974053,0.0148698884758364,538,20,40,66.0,0,0.00018891654204649446
376259,0.0198019801980198,505,19,46,89.5,0,0.0004658216858233344
845657,0.0225352112676056,355,17,54,61.3,0,8.710352794468231e-05
88039,0.025844930417495,503,31,37,62.9,1,0.35109595245179354
81690,0.0175054704595186,457,28,53,20.7,0,0.00046197840491450274
359106,0.0197530864197531,405,13,37,75.2,0,0.000255696061344952
106077,0.0316742081447964,442,15,32,31.2,0,8.959932701002973e-05
583321,0.0131147540983607,610,25,43,90.5,0,0.0015695219558632674
912941,0.0163934426229508,549,22,47,58.5,0,0.00014365325398359825
160839,0.0113821138211382,615,35,38,71.6,0,0.0008860176298282702
390854,0.0206378986866792,533,24,39,56.1,0,0.006472524463914825
197657,0.0150829562594268,663,32,43,104.1,0,0.003620564881142556
307074,0.0180995475113122,442,31,46,38.6,0,0.0007277913165128022
956243,0.0271966527196653,478,34,45,54.0,0,0.04816283353586487
880560,0.0218181818181818,550,18,58,51.0,0,0.00022994348869644535
721005,0.0241228070175439,456,37,32,93.3,0,0.16245056134972888
688914,0.0141129032258065,496,36,41,67.6,0,0.004617593246350422
642649,0.0155172413793103,580,21,54,87.0,0,0.00020293471014990477
965563,0.0229885057471264,522,17,23,41.1,0,0.0006364299168907729
665660,0.020109689213893996,547,27,39,39.7,0,0.0035021858399738337
366592,0.0182926829268293,492,20,56,57.9,0,0.00017080144601405608
491599,0.0119402985074627,670,25,41,77.9,0,0.0010141156705662936
995997,0.0175097276264591,514,20,43,89.8,0,0.00032165725220018114
929773,0.0183028286189684,601,30,39,43.4,0,0.0018593604561174097
268818,0.0260416666666667,576,26,45,48.8,0,0.08253480491105243
104317,0.0144230769230769,624,35,34,95.5,0,0.010924614902821051
804616,0.0233766233766234,385,39,37,104.1,0,0.1067332546921332
499894,0.032258064516129,465,40,52,66.8,1,0.7038743266882185
298763,0.0252918287937743,514,27,33,58.3,1,0.35266706918752
957080,0.014018691588784998,642,37,60,80.8,0,0.0025262662500789225
395051,0.0185614849187935,431,27,28,36.3,0,0.0007372185341450177
408836,0.0133843212237094,523,25,32,69.9,0,0.000574248883592996
768901,0.0162271805273834,493,24,53,84.1,0,0.0030970935926682612
674328,0.0173267326732673,404,25,44,68.1,0,0.0023460646151789496
654264,0.0195694716242661,511,21,48,87.4,0,0.00024324825848422472
186374,0.0138888888888889,576,30,60,46.6,0,0.00033803480075017496
326671,0.0162932790224033,491,28,42,123.7,0,0.002410992590109749
702294,0.0190839694656489,524,23,37,94.4,0,0.00032005462694235747
957977,0.026525198938992,377,33,52,66.9,0,0.030912793346651264
416059,0.0151006711409396,596,31,32,77.6,0,0.0049927182628127465
535192,0.0164948453608247,485,25,44,64.0,0,0.0025984352147210353
682454,0.0104166666666667,576,41,43,91.5,0,0.0017577902372305234
983722,0.008080808080808079,495,27,52,17.9,0,0.00013701991391849383
351725,0.0202020202020202,594,34,35,65.0,0,0.03152451474777055
56267,0.0179487179487179,390,13,29,98.7,0,0.00020387699516766407
212492,0.0142602495543672,561,29,41,66.6,0,0.0041878636122148465
861351,0.0163204747774481,674,34,44,69.1,0,0.004654216419305048
108739,0.0212765957446809,517,24,43,89.3,0,0.041394135080054524
254730,0.0283400809716599,494,36,37,50.3,1,0.4815776947023097
45351,0.0227272727272727,440,17,55,83.7,0,0.00037480094884436273
303237,0.0186335403726708,483,34,37,68.8,0,0.002474166968442997
630346,0.0205223880597015,536,35,33,54.0,0,0.00978477891282689
511807,0.015625,448,29,49,64.3,0,0.0019875872159313794
582848,0.0135363790186125,591,15,44,67.8,0,0.0002077788994685607
614623,0.0252631578947368,475,25,38,92.5,0,0.10130208828135516
33972,0.0201342281879195,447,23,42,100.9,0,0.0006049992680016653
232533,0.0371428571428571,350,13,36,51.7,0,7.895395871150598e-05
714474,0.0158730158730159,567,24,36,75.0,0,0.0031586814191910955
359804,0.0201612903225806,496,28,21,97.6,0,0.06330281689044248
939579,0.0174825174825175,572,8,44,83.5,0,0.00025506964399858305
411319,0.0144736842105263,760,38,43,78.7,0,0.010215355758614934
313989,0.0282352941176471,425,35,56,76.6,1,0.23631893611591542
867783,0.0200400801603206,499,22,39,42.0,0,0.00012228703188394048
85315,0.0220385674931129,363,32,32,63.9,0,0.009510861947231865
298107,0.0110584518167457,633,27,50,72.6,0,0.0006082300902041231
87506,0.0132827324478178,527,18,60,74.4,0,3.3787535510991664e-05
434219,0.0287206266318538,383,15,36,72.6,0,0.0001228403064434725
330919,0.0167224080267559,598,33,50,93.7,0,0.00624887536800953
564249,0.0202702702702703,444,27,21,59.2,0,0.013976169673550424
375699,0.0290697674418605,344,17,30,48.9,0,2.9071050091709003e-05
921469,0.0173697270471464,403,33,57,76.2,0,0.0013306663662590358
477353,0.0149253731343284,469,21,62,61.6,0,0.00014723470060583872
648605,0.0121396054628225,659,27,50,51.2,0,0.0003540258718446928
193169,0.0235294117647059,510,20,46,45.3,0,0.0002953534285102003
943651,0.016,500,32,48,51.6,0,0.0007858393155137841
44236,0.0164319248826291,426,26,43,75.7,0,0.0024605295303785253
711672,0.0238095238095238,546,24,49,37.0,0,0.009757723060145758
112141,0.0398406374501992,251,34,45,117.1,0,0.42559648107132303
336168,0.0113065326633166,796,26,19,81.2,0,0.00043010580819420233
459142,0.0229226361031519,349,17,30,75.3,0,0.00011278543433499111
976699,0.031496062992126,381,17,50,79.7,0,0.00011005157513739987
671288,0.0151515151515152,528,12,36,90.2,0,0.00032005462694235747
324533,0.0144665461121157,553,18,41,68.6,0,0.00018891654204649446
524244,0.0243407707910751,493,28,44,67.4,0,0.04685236618139162
355962,0.0114192495921697,613,29,46,36.6,0,0.0003306081892982525
547992,0.0191693290734824,626,48,28,41.9,0,0.00843517752143856
969207,0.0126582278481013,474,32,40,72.2,0,0.000841391530757252
683290,0.0191570881226054,522,45,37,56.5,0,0.002554285002178468
361177,0.0262096774193548,496,27,39,61.7,1,0.35918386244623834
366461,0.0162748643761302,553,19,39,61.2,0,0.00018891654204649446
541424,0.0173697270471464,403,19,44,53.8,0,0.00011512748573121547
999164,0.0210016155088853,619,32,26,83.0,1,0.2308407211037681
816501,0.0200892857142857,448,28,45,113.6,0,0.021355017002756202
934987,0.0286396181384248,419,39,53,83.8,1,0.4246315615968018
795362,0.0280612244897959,392,32,32,82.6,0,0.23427628764452907
387287,0.0181818181818182,550,29,39,54.7,0,0.0010830640641677164
780204,0.0168855534709193,533,33,35,61.1,0,0.0027075541205248263
287041,0.0124223602484472,483,30,53,74.0,0,0.0005177412735574221
600953,0.013645224171540002,513,14,53,93.9,0,0.00014075218755404286
683050,0.0194174757281553,412,33,46,58.9,0,0.003562068935631773
943956,0.0149750415973378,601,39,45,59.8,1,0.009030527081474551
855377,0.0297297297297297,370,27,27,66.6,1,0.31051452542317465
319663,0.0168776371308017,474,28,36,52.3,0,0.0007547356066145713
914624,0.0170542635658915,645,32,34,83.8,0,0.006850484664811355
234804,0.0135440180586907,443,36,19,57.5,0,0.0001853694034615732
440111,0.0298850574712644,435,24,40,53.0,0,0.1897068324809262
66570,0.0109289617486339,549,16,37,75.6,0,0.00014976157669929413
331904,0.0217917675544794,413,36,52,27.9,0,0.004066044440812496
927293,0.0087260034904014,573,18,50,56.9,0,0.00013313972656118345
214339,0.0246406570841889,487,20,43,53.4,0,0.00025053666567153877
78169,0.0425531914893617,235,19,36,60.2,0,0.00011402423789938988
299619,0.0207900207900208,481,27,30,71.9,0,0.012454015527168695
215732,0.0173310225303293,577,19,50,72.2,0,0.00015994039138257394
170090,0.0158730158730159,630,30,51,45.1,0,0.0013888472195186675
781515,0.0166389351081531,601,32,44,50.7,0,0.0018065532171364883
875965,0.0267857142857143,448,33,28,46.9,0,0.06541693655640905
728501,0.0127737226277372,548,21,49,97.6,0,0.0001963054089530307
322769,0.0156599552572707,447,27,46,31.9,0,0.0005223800507803631
296224,0.0217391304347826,460,19,53,104.2,0,0.0006317831394240198
100371,0.0186219739292365,537,21,50,62.9,0,0.0001410512659170639
680741,0.019047619047619,525,20,55,64.0,0,0.00015135652529966033
783220,0.0168224299065421,535,29,42,46.7,0,0.0009021109628859645
390685,0.0151745068285281,659,25,43,86.9,0,0.005762779200605413
855403,0.0164917541229385,667,30,31,62.8,0,0.004060404325615735
161795,0.0156794425087108,574,40,25,68.3,0,0.0008831142975298285
844662,0.0189393939393939,528,33,32,78.1,0,0.004924307412796752
78001,0.0204081632653061,490,29,26,82.0,0,0.04132492589484653
170202,0.013986013986014,715,27,33,47.3,0,0.00284991044360116
795779,0.0181564245810056,716,27,46,68.0,0,0.004279849385423397
225235,0.0184757505773672,433,23,30,57.0,0,0.00013937714831865834
986022,0.0213219616204691,469,36,36,75.0,0,0.016672533761285597
834884,0.0192771084337349,415,29,43,107.9,0,0.020379529606659664
155157,0.014519056261343003,551,24,37,104.6,0,0.0035134623362119907
680807,0.0114777618364419,697,31,40,68.3,0,0.0007913458028664747
368776,0.0272727272727273,330,32,20,74.9,0,0.06938643238121135
231672,0.0243243243243243,370,17,38,67.7,0,0.00026894075503462305
187477,0.0237388724035608,337,21,23,102.4,0,0.00041767507874129436
190455,0.00720288115246098,833,12,44,65.1,0,0.0002077788994685607
565873,0.0185185185185185,540,20,54,89.0,0,0.00021803839507507304
363710,0.0205831903945112,583,31,45,39.7,0,0.01283539459544363
153564,0.0261282660332542,421,14,52,98.8,0,0.000911573881304248
742923,0.0138888888888889,720,26,37,61.0,0,0.005486148715784094
334078,0.0226337448559671,486,16,42,83.6,0,0.00047996424361237234
113827,0.0269662921348315,445,22,51,54.7,0,0.00024818967688765173
397130,0.0202429149797571,494,21,51,56.1,0,0.00017276377294083464
232315,0.0220994475138122,543,32,31,84.4,0,0.06097896992120117
927621,0.0218978102189781,548,36,40,86.0,0,0.07674575572258902
980488,0.0185810810810811,592,25,49,57.3,0,0.0022490476743430026
468715,0.0218978102189781,411,25,60,60.5,0,0.003651403720923015
953474,0.0125588697017268,637,43,36,38.8,0,0.000780127911245591
457710,0.0258215962441315,426,28,48,44.7,0,0.038605514412494574
176677,0.0170278637770898,646,23,39,126.2,0,0.00021170202853354404
640956,0.0173010380622837,578,36,36,84.9,1,0.026250079424733532
838393,0.0344827586206897,261,42,59,53.7,0,0.030144951740994415
651521,0.024896265560166,482,29,47,102.9,1,0.19208112869234753
186311,0.00522648083623693,574,19,39,67.2,0,0.00017509091779784405
246922,0.0269058295964126,446,39,25,53.5,0,0.19351986979501176
862532,0.0250783699059561,319,24,31,82.6,0,0.01497360765914857
65863,0.0159045725646123,503,30,29,117.1,0,0.003569078009443158
7730,0.0266075388026608,451,22,31,79.2,0,0.00038461992538192967
624948,0.0152091254752852,526,27,50,58.3,0,0.001555610073363787
613168,0.0204460966542751,538,21,57,66.9,0,0.00030612483657050147
995469,0.0104602510460251,478,37,47,75.8,0,0.0007526380506396512
428593,0.0111524163568773,538,19,34,73.4,0,0.00014976157669929413
149964,0.0288713910761155,381,26,63,76.0,0,0.03342208820627442
17801,0.0141955835962145,634,30,38,81.0,0,0.007183648642896439
596312,0.0193965517241379,464,36,24,67.8,0,0.0013772528915273917
55241,0.0210727969348659,522,32,38,67.8,0,0.02312503133323873
306153,0.0132827324478178,527,26,35,96.7,0,0.0014288534718747393
138208,0.015695067264574,446,30,33,92.1,0,0.004089373876692946
456316,0.019723865877712,507,14,55,71.0,0,0.00018687630062957426
490109,0.0156599552572707,447,30,48,82.5,0,0.002678405003153987
916977,0.0222222222222222,540,22,42,91.6,0,0.000927061412111155
477350,0.0208768267223382,479,28,33,53.4,0,0.003950302334467981
468535,0.0225563909774436,399,32,39,92.3,0,0.02612009451862844
891626,0.0195121951219512,410,27,45,102.3,0,0.01827633036875214
789408,0.0170940170940171,468,38,44,95.8,0,0.005154255021407676
683120,0.0190972222222222,576,26,61,57.5,0,0.0006312973181587102
310074,0.0163398692810458,612,26,39,88.7,0,0.007963740029602168
816915,0.0389972144846797,359,15,65,112.0,0,0.000221308319632352
54281,0.0118694362017804,674,10,34,70.6,0,0.00020152053771244657
292420,0.0248447204968944,483,31,59,84.6,0,0.018400855069764112
529925,0.0222634508348794,539,14,42,87.8,0,0.0008275675081369088
133101,0.02,600,24,27,58.3,0,0.011933088682020513
390391,0.0270833333333333,480,41,30,58.9,1,0.31237909062760433
352150,0.0157894736842105,570,36,46,62.7,0,0.004196185429134885
381359,0.0201005025125628,398,25,68,54.9,0,0.000751821230936802
154850,0.008650519031141871,578,21,43,80.8,0,0.000553886236810032
641402,0.0278551532033426,359,20,43,43.0,0,7.178425428809811e-05
828731,0.0181086519114688,497,29,37,47.8,0,0.0007895697109027801
706416,0.0225,400,29,38,49.2,0,0.0034672508128990743
76354,0.0131826741996234,531,38,47,47.7,0,0.00023101148243012673
929471,0.0204918032786885,488,17,44,64.4,0,0.0002658440425752188
56686,0.022887323943662,568,42,35,34.8,0,0.028973026360155238
