,httpResponse,requestId,timeStamp,timingMillis,data.consecmonths,data.dropperc,data.income,data.mins,output
6784,200,5OB7X3CRN0M8SAJF,2016-06-10 06:23:09.952,0,12,0.0212,57.1,471,0.0001
6783,200,5OB7X3CRN0M8SAJF,2016-06-10 10:23:25.855,0,27,0.014400000000000001,87.5,485,0.0039
6782,200,5OB7X3CRN0M8SAJF,2016-06-10 10:49:25.727,0,38,0.018600000000000002,41.4,430,0.0005
6781,200,5OB7X3CRN0M8SAJF,2016-06-10 12:21:35.327,0,34,0.0219,122.8,456,0.0451
6780,200,5OB7X3CRN0M8SAJF,2016-06-10 12:57:18.617,0,34,0.0184,56.0,488,0.0008
6779,200,5OB7X3CRN0M8SAJF,2016-06-10 13:22:21.939,0,33,0.024,52.8,541,0.027000000000000003
6778,200,5OB7X3CRN0M8SAJF,2016-06-10 14:13:14.611,0,31,0.014700000000000001,35.9,475,0.0008
6777,200,5OB7X3CRN0M8SAJF,2016-06-10 19:57:30.984,0,46,0.0109,90.8,641,0.0027
6776,200,5OB7X3CRN0M8SAJF,2016-06-10 22:51:46.733,0,14,0.0122,83.8,656,0.0001
6775,200,5OB7X3CRN0M8SAJF,2016-06-11 01:52:06.725,0,26,0.0159,76.5,504,0.0023
6774,200,5OB7X3CRN0M8SAJF,2016-06-11 05:58:18.639,0,15,0.039,112.0,359,0.0001
6773,200,5OB7X3CRN0M8SAJF,2016-06-11 12:54:19.491,0,35,0.016800000000000002,58.1,595,0.0027
6772,200,5OB7X3CRN0M8SAJF,2016-06-11 14:22:13.144,0,35,0.019200000000000002,58.5,469,0.0033
6771,200,5OB7X3CRN0M8SAJF,2016-06-11 20:38:31.962,0,29,0.0219,52.4,319,0.0006000000000000001
6770,200,5OB7X3CRN0M8SAJF,2016-06-11 21:02:41.632,0,20,0.019100000000000002,82.9,471,0.0001
6769,200,5OB7X3CRN0M8SAJF,2016-06-11 21:29:05.411,0,34,0.0241,59.2,415,0.0323
6768,200,5OB7X3CRN0M8SAJF,2016-06-12 00:02:37.190,0,24,0.0217,51.5,415,0.0024
6767,200,5OB7X3CRN0M8SAJF,2016-06-12 02:12:37.367,0,22,0.021,51.3,523,0.0004
6766,200,5OB7X3CRN0M8SAJF,2016-06-12 02:26:06.216,0,30,0.0268,61.0,411,0.06910000000000001
6765,200,5OB7X3CRN0M8SAJF,2016-06-12 03:46:50.717,0,24,0.0213,63.4,611,0.0589
6764,200,5OB7X3CRN0M8SAJF,2016-06-12 05:34:44.693,0,24,0.0143,79.7,561,0.0079
6763,200,5OB7X3CRN0M8SAJF,2016-06-12 11:10:37.986,0,23,0.0212,59.4,567,0.0006000000000000001
6762,200,5OB7X3CRN0M8SAJF,2016-06-12 12:04:00.970,0,20,0.013800000000000002,53.1,506,0.0002
6761,200,5OB7X3CRN0M8SAJF,2016-06-12 12:07:56.292,0,24,0.022500000000000003,63.2,488,0.018000000000000002
6760,200,5OB7X3CRN0M8SAJF,2016-06-12 14:22:10.565,0,9,0.012400000000000001,57.6,482,0.0001
6759,200,5OB7X3CRN0M8SAJF,2016-06-13 00:58:54.829,0,25,0.020300000000000002,106.9,493,0.0453
6758,200,5OB7X3CRN0M8SAJF,2016-06-13 06:49:13.593,0,23,0.018600000000000002,57.8,485,0.0001
6757,200,5OB7X3CRN0M8SAJF,2016-06-13 10:08:57.217,0,38,0.0211,61.4,379,0.0104
6756,200,5OB7X3CRN0M8SAJF,2016-06-13 15:36:40.014,0,29,0.0213,71.7,516,0.0261
6755,200,5OB7X3CRN0M8SAJF,2016-06-13 21:39:02.342,0,27,0.0213,74.1,422,0.0129
6754,200,5OB7X3CRN0M8SAJF,2016-06-14 02:26:22.703,0,23,0.037200000000000004,79.2,296,0.0
6753,200,5OB7X3CRN0M8SAJF,2016-06-14 04:02:00.988,0,27,0.0206,61.1,388,0.008700000000000001
6752,200,5OB7X3CRN0M8SAJF,2016-06-14 05:55:59.755,0,36,0.02,74.7,500,0.005200000000000001
6751,200,5OB7X3CRN0M8SAJF,2016-06-14 07:13:51.723,0,32,0.0205,26.5,585,0.0131
6750,200,5OB7X3CRN0M8SAJF,2016-06-14 12:09:53.195,0,36,0.0188,88.8,531,0.0103
6749,200,5OB7X3CRN0M8SAJF,2016-06-14 13:58:17.916,0,23,0.0166,67.6,543,0.0001
6748,200,5OB7X3CRN0M8SAJF,2016-06-14 18:39:43.412,0,24,0.06330000000000001,70.6,221,0.9636
6747,200,5OB7X3CRN0M8SAJF,2016-06-14 19:19:11.365,0,29,0.033,47.4,303,0.0439
6746,200,5OB7X3CRN0M8SAJF,2016-06-14 19:36:40.123,0,14,0.0296,100.5,338,0.0001
6745,200,5OB7X3CRN0M8SAJF,2016-06-15 01:50:22.092,0,42,0.013300000000000001,42.4,603,0.0008
6744,200,5OB7X3CRN0M8SAJF,2016-06-15 03:13:24.273,0,20,0.020800000000000003,53.4,528,0.0004
6743,200,5OB7X3CRN0M8SAJF,2016-06-15 03:33:17.066,0,38,0.0181,45.4,609,0.004
6742,200,5OB7X3CRN0M8SAJF,2016-06-15 05:06:02.597,0,29,0.020800000000000003,49.2,529,0.0059
6741,200,5OB7X3CRN0M8SAJF,2016-06-15 09:28:51.123,0,21,0.013600000000000001,69.8,661,0.0001
6740,200,5OB7X3CRN0M8SAJF,2016-06-15 11:45:24.380,0,32,0.014100000000000001,73.6,637,0.0054
6739,200,5OB7X3CRN0M8SAJF,2016-06-15 11:47:43.436,0,16,0.022,90.1,364,0.0002
6738,200,5OB7X3CRN0M8SAJF,2016-06-15 12:15:33.563,0,29,0.0206,64.0,485,0.0118
6737,200,5OB7X3CRN0M8SAJF,2016-06-15 19:13:26.976,0,1,0.0172,82.4,524,0.0001
6736,200,5OB7X3CRN0M8SAJF,2016-06-15 21:10:12.664,0,24,0.019200000000000002,92.4,520,0.0222
6735,200,5OB7X3CRN0M8SAJF,2016-06-15 22:47:30.138,0,21,0.0324,64.6,339,0.0
6734,200,5OB7X3CRN0M8SAJF,2016-06-16 00:26:03.524,0,26,0.037,59.7,324,0.5382
6733,200,5OB7X3CRN0M8SAJF,2016-06-16 01:48:08.791,0,31,0.020200000000000003,67.8,446,0.0096
6732,200,5OB7X3CRN0M8SAJF,2016-06-16 05:27:46.373,0,38,0.0094,53.3,533,0.0002
6731,200,5OB7X3CRN0M8SAJF,2016-06-16 07:56:34.761,0,22,0.0217,92.1,506,0.0008
6730,200,5OB7X3CRN0M8SAJF,2016-06-16 10:47:58.908,0,25,0.0189,66.6,528,0.0025
6729,200,5OB7X3CRN0M8SAJF,2016-06-16 12:51:17.425,0,31,0.015300000000000001,16.7,589,0.0012
6728,200,5OB7X3CRN0M8SAJF,2016-06-16 14:18:38.250,0,25,0.0275,93.5,400,0.15280000000000002
6727,200,5OB7X3CRN0M8SAJF,2016-06-16 17:23:15.460,0,24,0.018000000000000002,61.1,557,0.0038
6726,200,5OB7X3CRN0M8SAJF,2016-06-17 04:15:27.964,0,22,0.015600000000000001,47.8,576,0.0001
6725,200,5OB7X3CRN0M8SAJF,2016-06-17 04:38:58.127,0,42,0.0269,99.1,483,0.35100000000000003
6724,200,5OB7X3CRN0M8SAJF,2016-06-17 07:56:15.529,0,34,0.0238,78.2,463,0.0944
6723,200,5OB7X3CRN0M8SAJF,2016-06-17 09:20:38.317,0,26,0.0233,66.3,516,0.0514
6722,200,5OB7X3CRN0M8SAJF,2016-06-17 09:41:22.025,0,18,0.026500000000000003,114.7,453,0.001
6721,200,5OB7X3CRN0M8SAJF,2016-06-17 10:33:50.631,0,31,0.0176,91.8,511,0.0059
6720,200,5OB7X3CRN0M8SAJF,2016-06-17 15:23:21.401,0,26,0.0253,68.4,434,0.0863
6719,200,5OB7X3CRN0M8SAJF,2016-06-17 21:03:47.985,0,21,0.006500000000000001,94.3,463,0.0002
6718,200,5OB7X3CRN0M8SAJF,2016-06-17 23:11:19.043,0,39,0.024800000000000003,123.3,483,0.1203
6717,200,5OB7X3CRN0M8SAJF,2016-06-18 05:42:28.882,0,16,0.0151,76.0,463,0.0001
6716,200,5OB7X3CRN0M8SAJF,2016-06-18 16:03:43.416,0,35,0.019700000000000002,100.4,406,0.0195
6715,200,5OB7X3CRN0M8SAJF,2016-06-18 17:26:26.662,0,37,0.026500000000000003,24.6,491,0.0905
6714,200,5OB7X3CRN0M8SAJF,2016-06-18 17:46:33.787,0,36,0.0213,75.0,469,0.0139
6713,200,5OB7X3CRN0M8SAJF,2016-06-18 18:04:52.287,0,20,0.013000000000000001,92.2,614,0.0001
6712,200,5OB7X3CRN0M8SAJF,2016-06-18 18:47:47.934,0,17,0.0408,75.4,294,0.0001
6711,200,5OB7X3CRN0M8SAJF,2016-06-18 19:17:58.001,0,42,0.027,56.3,482,0.27290000000000003
6710,200,5OB7X3CRN0M8SAJF,2016-06-18 19:19:01.497,0,21,0.0216,53.5,371,0.0001
6709,200,5OB7X3CRN0M8SAJF,2016-06-18 20:58:52.711,0,34,0.0206,92.3,486,0.0329
6708,200,5OB7X3CRN0M8SAJF,2016-06-19 03:43:57.373,0,33,0.018500000000000003,83.5,596,0.005
6707,200,5OB7X3CRN0M8SAJF,2016-06-19 06:43:29.296,0,34,0.0184,92.2,434,0.0049
6706,200,5OB7X3CRN0M8SAJF,2016-06-19 06:45:55.036,0,27,0.012400000000000001,39.4,485,0.0002
6705,200,5OB7X3CRN0M8SAJF,2016-06-19 09:10:33.524,0,39,0.0252,70.1,634,0.6993
6704,200,5OB7X3CRN0M8SAJF,2016-06-19 14:40:18.064,0,30,0.0128,48.6,545,0.0002
6703,200,5OB7X3CRN0M8SAJF,2016-06-19 16:23:55.046,0,20,0.0149,66.0,538,0.0001
6702,200,5OB7X3CRN0M8SAJF,2016-06-19 21:04:51.508,0,37,0.0177,55.4,566,0.0008
6701,200,5OB7X3CRN0M8SAJF,2016-06-19 21:30:30.730,0,41,0.0184,78.2,272,0.0015
6700,200,5OB7X3CRN0M8SAJF,2016-06-20 00:42:21.087,0,18,0.0245,47.2,449,0.0002
6699,200,5OB7X3CRN0M8SAJF,2016-06-20 07:06:01.911,0,35,0.028800000000000003,63.4,347,0.028200000000000006
6698,200,5OB7X3CRN0M8SAJF,2016-06-20 13:16:54.282,0,43,0.0164,102.5,548,0.0046
6697,200,5OB7X3CRN0M8SAJF,2016-06-20 16:21:14.387,0,19,0.0258,85.4,504,0.002
6696,200,5OB7X3CRN0M8SAJF,2016-06-20 16:30:44.302,0,23,0.0181,46.7,551,0.0001
6695,200,5OB7X3CRN0M8SAJF,2016-06-20 20:46:51.579,0,23,0.018500000000000003,98.3,593,0.0002
6694,200,5OB7X3CRN0M8SAJF,2016-06-21 07:01:41.377,0,18,0.0347,89.0,404,0.0
6693,200,5OB7X3CRN0M8SAJF,2016-06-21 12:46:19.105,0,33,0.0178,80.3,561,0.0044
6692,200,5OB7X3CRN0M8SAJF,2016-06-21 17:11:08.251,0,23,0.0195,104.2,514,0.0006000000000000001
6691,200,5OB7X3CRN0M8SAJF,2016-06-21 18:52:32.523,0,20,0.02,55.8,651,0.00030000000000000003
6690,200,5OB7X3CRN0M8SAJF,2016-06-22 00:53:18.134,0,28,0.015700000000000002,82.6,510,0.0031000000000000003
6689,200,5OB7X3CRN0M8SAJF,2016-06-22 01:38:48.661,0,34,0.0183,115.5,492,0.008
6688,200,5OB7X3CRN0M8SAJF,2016-06-22 04:54:13.878,0,21,0.015300000000000001,61.3,654,0.0002
6687,200,5OB7X3CRN0M8SAJF,2016-06-22 08:51:40.798,0,30,0.0166,73.7,663,0.0035
6686,200,5OB7X3CRN0M8SAJF,2016-06-22 11:21:00.751,0,24,0.0177,32.3,623,0.0018000000000000004
6685,200,5OB7X3CRN0M8SAJF,2016-06-22 13:23:19.682,0,33,0.0313,58.0,416,0.3858
6684,200,5OB7X3CRN0M8SAJF,2016-06-22 14:13:23.614,0,14,0.0201,56.5,598,0.0002
6683,200,5OB7X3CRN0M8SAJF,2016-06-22 19:58:35.231,0,26,0.036000000000000004,54.2,361,0.2384
6682,200,5OB7X3CRN0M8SAJF,2016-06-23 04:46:34.390,0,32,0.0261,86.9,306,0.019
6681,200,5OB7X3CRN0M8SAJF,2016-06-23 07:13:33.534,0,35,0.0256,39.7,507,0.1274
6680,200,5OB7X3CRN0M8SAJF,2016-06-23 09:58:00.433,0,42,0.0183,95.9,547,0.0059
6679,200,5OB7X3CRN0M8SAJF,2016-06-23 12:06:06.041,0,27,0.014,99.9,573,0.004200000000000001
6678,200,5OB7X3CRN0M8SAJF,2016-06-23 13:08:26.956,0,20,0.0235,74.0,426,0.0002
6677,200,5OB7X3CRN0M8SAJF,2016-06-23 14:04:22.075,0,28,0.0238,78.5,378,0.024800000000000003
6676,200,5OB7X3CRN0M8SAJF,2016-06-23 14:09:12.389,0,24,0.011,60.7,639,0.0011
6675,200,5OB7X3CRN0M8SAJF,2016-06-23 15:52:47.849,0,26,0.0273,76.4,477,0.2081
6674,200,5OB7X3CRN0M8SAJF,2016-06-24 04:35:22.053,0,24,0.021500000000000002,83.7,465,0.0205
6673,200,5OB7X3CRN0M8SAJF,2016-06-24 04:50:14.463,0,18,0.0222,92.0,495,0.0008
6672,200,5OB7X3CRN0M8SAJF,2016-06-24 08:17:56.976,0,27,0.013600000000000001,63.2,661,0.0007
6671,200,5OB7X3CRN0M8SAJF,2016-06-24 11:28:08.512,0,48,0.014,56.9,428,0.0019
6670,200,5OB7X3CRN0M8SAJF,2016-06-24 19:20:53.447,0,33,0.015,62.6,466,0.0023
6669,200,5OB7X3CRN0M8SAJF,2016-06-24 21:59:47.442,0,15,0.012,44.5,584,0.0001
6668,200,5OB7X3CRN0M8SAJF,2016-06-25 01:34:28.045,0,19,0.0227,67.4,309,0.0001
6667,200,5OB7X3CRN0M8SAJF,2016-06-25 04:07:37.140,0,27,0.0223,55.9,449,0.0035
6666,200,5OB7X3CRN0M8SAJF,2016-06-25 14:44:03.275,0,32,0.0162,63.4,616,0.0032
6665,200,5OB7X3CRN0M8SAJF,2016-06-25 19:01:08.554,0,35,0.0135,91.0,593,0.0013000000000000002
6664,200,5OB7X3CRN0M8SAJF,2016-06-25 19:31:40.167,0,16,0.020200000000000003,45.3,494,0.0002
6663,200,5OB7X3CRN0M8SAJF,2016-06-25 22:08:49.100,0,0,0.021,95.1,619,0.0015
6662,200,5OB7X3CRN0M8SAJF,2016-06-26 06:04:05.783,0,19,0.0273,92.9,330,0.0
6661,200,5OB7X3CRN0M8SAJF,2016-06-26 07:35:47.948,0,30,0.0154,32.0,586,0.0012
6660,200,5OB7X3CRN0M8SAJF,2016-06-26 17:22:30.513,0,37,0.014,80.8,642,0.017
6659,200,5OB7X3CRN0M8SAJF,2016-06-26 19:06:06.332,0,31,0.0297,84.1,370,0.1787
6658,200,5OB7X3CRN0M8SAJF,2016-06-26 19:47:13.156,0,36,0.0379,88.9,343,0.8157000000000001
6657,200,5OB7X3CRN0M8SAJF,2016-06-26 20:45:47.170,0,19,0.0194,53.3,515,0.0001
6656,200,5OB7X3CRN0M8SAJF,2016-06-26 21:15:15.755,0,28,0.0188,90.8,425,0.0041
6655,200,5OB7X3CRN0M8SAJF,2016-06-27 01:28:11.351,0,31,0.0122,64.2,490,0.0005
6654,200,5OB7X3CRN0M8SAJF,2016-06-27 01:50:28.307,0,37,0.0268,93.4,410,0.1719
6653,200,5OB7X3CRN0M8SAJF,2016-06-27 07:05:23.649,0,28,0.041600000000000005,87.1,361,0.8872
6652,200,5OB7X3CRN0M8SAJF,2016-06-27 07:37:25.421,0,34,0.012,89.3,499,0.0019
6651,200,5OB7X3CRN0M8SAJF,2016-06-27 11:26:38.792,0,40,0.026000000000000002,41.1,500,0.1992
6650,200,5OB7X3CRN0M8SAJF,2016-06-27 13:20:29.438,0,17,0.023,73.8,478,0.0002
6649,200,5OB7X3CRN0M8SAJF,2016-06-27 16:52:27.686,0,22,0.015,83.8,599,0.0002
6648,200,5OB7X3CRN0M8SAJF,2016-06-27 17:01:19.373,0,32,0.0219,93.6,503,0.0465
6647,200,5OB7X3CRN0M8SAJF,2016-06-28 08:12:46.983,0,20,0.0175,57.3,570,0.0001
6646,200,5OB7X3CRN0M8SAJF,2016-06-28 09:56:10.793,0,26,0.0126,63.5,637,0.0006000000000000001
6645,200,5OB7X3CRN0M8SAJF,2016-06-28 15:08:24.633,0,47,0.013600000000000001,101.2,587,0.0027
6644,200,5OB7X3CRN0M8SAJF,2016-06-28 17:09:02.869,0,31,0.016900000000000002,59.4,593,0.0035
6643,200,5OB7X3CRN0M8SAJF,2016-06-28 19:15:22.480,0,18,0.0128,69.0,623,0.0001
6642,200,5OB7X3CRN0M8SAJF,2016-06-28 20:27:50.190,0,19,0.0263,75.3,380,0.0002
6641,200,5OB7X3CRN0M8SAJF,2016-06-28 22:14:37.314,0,20,0.0199,53.6,604,0.00030000000000000003
6640,200,5OB7X3CRN0M8SAJF,2016-06-28 23:29:42.822,0,26,0.0184,60.9,488,0.0021000000000000003
6639,200,5OB7X3CRN0M8SAJF,2016-06-29 02:09:36.280,0,7,0.033,64.7,333,0.0
6638,200,5OB7X3CRN0M8SAJF,2016-06-29 06:21:31.564,0,24,0.0129,68.6,698,0.001
6637,200,5OB7X3CRN0M8SAJF,2016-06-29 07:17:08.934,0,23,0.0324,66.9,340,0.0
6636,200,5OB7X3CRN0M8SAJF,2016-06-29 11:57:59.087,0,29,0.0175,69.5,514,0.0025
6635,200,5OB7X3CRN0M8SAJF,2016-06-29 18:50:09.022,0,30,0.022,85.8,363,0.0102
6634,200,5OB7X3CRN0M8SAJF,2016-06-29 20:14:19.128,0,35,0.0238,67.9,378,0.0207
6633,200,5OB7X3CRN0M8SAJF,2016-06-29 23:04:03.561,0,20,0.0131,100.3,686,0.0001
6632,200,5OB7X3CRN0M8SAJF,2016-06-30 00:27:53.326,0,33,0.0193,59.3,467,0.0057
6631,200,5OB7X3CRN0M8SAJF,2016-06-30 05:43:12.929,0,42,0.0363,90.1,331,0.7033
6630,200,5OB7X3CRN0M8SAJF,2016-06-30 13:39:29.603,0,34,0.0187,60.5,535,0.0036000000000000008
6629,200,5OB7X3CRN0M8SAJF,2016-06-30 18:42:50.952,0,32,0.026500000000000003,65.0,377,0.0289
6628,200,5OB7X3CRN0M8SAJF,2016-06-30 23:12:58.067,0,32,0.019200000000000002,55.8,573,0.0023
6627,200,5OB7X3CRN0M8SAJF,2016-06-30 23:30:02.840,0,26,0.0256,70.7,351,0.0093
6626,200,5OB7X3CRN0M8SAJF,2016-07-01 02:43:14.246,0,24,0.0198,64.0,454,0.0055000000000000005
6625,200,5OB7X3CRN0M8SAJF,2016-07-01 04:26:42.792,0,23,0.023,57.4,434,0.0001
6624,200,5OB7X3CRN0M8SAJF,2016-07-01 04:36:36.285,0,16,0.0246,77.8,528,0.0011
6623,200,5OB7X3CRN0M8SAJF,2016-07-01 04:59:18.747,0,33,0.019200000000000002,108.9,520,0.0256
6622,200,5OB7X3CRN0M8SAJF,2016-07-01 07:57:29.190,0,23,0.0179,76.4,559,0.0001
6621,200,5OB7X3CRN0M8SAJF,2016-07-01 10:29:15.171,0,29,0.0165,58.8,606,0.0025
6620,200,5OB7X3CRN0M8SAJF,2016-07-01 12:36:37.039,0,23,0.0105,43.5,571,0.0
6619,200,5OB7X3CRN0M8SAJF,2016-07-01 14:49:35.305,0,12,0.0182,97.5,550,0.0002
6618,200,5OB7X3CRN0M8SAJF,2016-07-01 22:17:29.386,0,39,0.0126,48.3,713,0.0009000000000000002
6617,200,5OB7X3CRN0M8SAJF,2016-07-02 01:21:42.556,0,31,0.015700000000000002,89.9,447,0.0033
6616,200,5OB7X3CRN0M8SAJF,2016-07-02 01:27:32.994,0,21,0.0224,93.9,536,0.0008
6615,200,5OB7X3CRN0M8SAJF,2016-07-02 01:33:05.340,0,28,0.0184,54.5,381,0.0007
6614,200,5OB7X3CRN0M8SAJF,2016-07-02 07:40:56.606,0,32,0.008,33.6,750,0.00030000000000000003
6613,200,5OB7X3CRN0M8SAJF,2016-07-02 10:39:09.631,0,20,0.027200000000000002,74.4,404,0.0002
6612,200,5OB7X3CRN0M8SAJF,2016-07-02 11:30:07.309,0,12,0.015300000000000001,55.7,653,0.0002
6611,200,5OB7X3CRN0M8SAJF,2016-07-02 12:39:11.651,0,18,0.0206,56.0,436,0.0002
6610,200,5OB7X3CRN0M8SAJF,2016-07-03 07:29:53.851,0,25,0.0212,94.0,425,0.024800000000000003
6609,200,5OB7X3CRN0M8SAJF,2016-07-03 08:32:54.599,0,35,0.0146,78.3,687,0.0041
6608,200,5OB7X3CRN0M8SAJF,2016-07-03 08:42:01.020,0,23,0.0189,95.9,529,0.0002
6607,200,5OB7X3CRN0M8SAJF,2016-07-03 11:02:00.213,0,30,0.015700000000000002,100.1,575,0.0024
6606,200,5OB7X3CRN0M8SAJF,2016-07-03 12:59:25.799,0,13,0.013900000000000001,60.5,648,0.0007
6605,200,5OB7X3CRN0M8SAJF,2016-07-03 17:44:05.461,0,24,0.0181,39.5,607,0.0025
6604,200,5OB7X3CRN0M8SAJF,2016-07-03 20:17:12.517,0,26,0.0152,56.0,593,0.0017
6603,200,5OB7X3CRN0M8SAJF,2016-07-03 20:25:37.078,0,15,0.012700000000000001,38.8,553,0.0
6602,200,5OB7X3CRN0M8SAJF,2016-07-03 22:11:23.416,0,13,0.0046,29.7,653,0.0
6601,200,5OB7X3CRN0M8SAJF,2016-07-04 04:27:17.661,0,18,0.0334,81.2,299,0.0
6600,200,5OB7X3CRN0M8SAJF,2016-07-04 04:54:05.177,0,16,0.020800000000000003,31.7,480,0.0001
6599,200,5OB7X3CRN0M8SAJF,2016-07-04 06:03:57.460,0,35,0.0123,70.8,652,0.0009000000000000002
6598,200,5OB7X3CRN0M8SAJF,2016-07-04 06:29:03.434,0,30,0.022600000000000002,66.6,532,0.0357
6597,200,5OB7X3CRN0M8SAJF,2016-07-04 08:47:22.906,0,35,0.0212,84.7,424,0.026500000000000003
6596,200,5OB7X3CRN0M8SAJF,2016-07-04 14:52:42.688,0,20,0.0184,89.2,598,0.0002
6595,200,5OB7X3CRN0M8SAJF,2016-07-04 23:57:16.527,0,41,0.028300000000000002,80.3,389,0.2897
6594,200,5OB7X3CRN0M8SAJF,2016-07-05 05:02:08.307,0,21,0.0193,38.5,623,0.0002
6593,200,5OB7X3CRN0M8SAJF,2016-07-05 11:34:11.762,0,18,0.0218,51.0,550,0.0004
6592,200,5OB7X3CRN0M8SAJF,2016-07-05 14:59:31.594,0,21,0.0179,82.6,502,0.0001
6591,200,5OB7X3CRN0M8SAJF,2016-07-05 17:36:28.313,0,25,0.0142,57.9,494,0.0028
6590,200,5OB7X3CRN0M8SAJF,2016-07-05 20:56:32.308,0,21,0.0155,87.0,580,0.0002
6589,200,5OB7X3CRN0M8SAJF,2016-07-06 03:53:44.434,0,19,0.014700000000000001,65.4,545,0.0001
6588,200,5OB7X3CRN0M8SAJF,2016-07-06 05:13:19.980,0,23,0.017400000000000002,63.8,459,0.0001
6587,200,5OB7X3CRN0M8SAJF,2016-07-06 07:59:56.520,0,24,0.0194,66.2,463,0.0055000000000000005
6586,200,5OB7X3CRN0M8SAJF,2016-07-06 08:50:50.324,0,26,0.0164,75.7,426,0.0022
6585,200,5OB7X3CRN0M8SAJF,2016-07-06 09:41:24.709,0,20,0.0279,43.0,359,0.0001
6584,200,5OB7X3CRN0M8SAJF,2016-07-06 10:05:27.791,0,27,0.019,56.2,473,0.0009000000000000002
6583,200,5OB7X3CRN0M8SAJF,2016-07-06 21:42:03.285,0,16,0.0196,83.4,562,0.00030000000000000003
6582,200,5OB7X3CRN0M8SAJF,2016-07-06 23:57:06.747,0,24,0.0223,71.2,448,0.0121
6581,200,5OB7X3CRN0M8SAJF,2016-07-07 07:58:45.266,0,18,0.0224,63.3,536,0.0005
6580,200,5OB7X3CRN0M8SAJF,2016-07-07 09:26:38.219,0,25,0.014100000000000001,56.4,566,0.0034
6579,200,5OB7X3CRN0M8SAJF,2016-07-07 11:55:20.585,0,27,0.0135,59.7,591,0.0007
6578,200,5OB7X3CRN0M8SAJF,2016-07-07 16:20:58.294,0,20,0.0217,59.1,506,0.00030000000000000003
6577,200,5OB7X3CRN0M8SAJF,2016-07-07 21:30:46.239,0,19,0.0173,78.6,577,0.0002
6576,200,5OB7X3CRN0M8SAJF,2016-07-08 01:32:56.392,0,26,0.0128,47.9,391,0.00030000000000000003
6575,200,5OB7X3CRN0M8SAJF,2016-07-08 02:05:16.885,0,27,0.014700000000000001,26.4,544,0.0006000000000000001
6574,200,5OB7X3CRN0M8SAJF,2016-07-08 04:24:42.498,0,26,0.0267,82.8,449,0.1196
6573,200,5OB7X3CRN0M8SAJF,2016-07-08 06:50:14.299,0,28,0.0234,46.3,428,0.0067
6572,200,5OB7X3CRN0M8SAJF,2016-07-08 07:58:51.706,0,26,0.0167,102.6,539,0.0024
6571,200,5OB7X3CRN0M8SAJF,2016-07-08 08:52:56.055,0,38,0.017,76.4,528,0.0029
6570,200,5OB7X3CRN0M8SAJF,2016-07-08 09:10:25.080,0,14,0.0236,52.7,594,0.0009000000000000002
6569,200,5OB7X3CRN0M8SAJF,2016-07-08 14:10:52.699,0,39,0.0122,54.0,656,0.0009000000000000002
6568,200,5OB7X3CRN0M8SAJF,2016-07-08 14:32:32.090,0,18,0.013900000000000001,70.1,503,0.0005
6567,200,5OB7X3CRN0M8SAJF,2016-07-08 17:58:45.198,0,34,0.032600000000000004,73.6,460,0.7283000000000001
6566,200,5OB7X3CRN0M8SAJF,2016-07-08 19:49:44.871,0,23,0.015,49.2,466,0.0001
6565,200,5OB7X3CRN0M8SAJF,2016-07-08 22:33:46.267,0,33,0.022500000000000003,98.8,534,0.0585
6564,200,5OB7X3CRN0M8SAJF,2016-07-08 23:58:19.140,0,31,0.019,81.7,421,0.0031000000000000003
6563,200,5OB7X3CRN0M8SAJF,2016-07-09 00:14:40.749,0,21,0.0176,61.3,567,0.0001
6562,200,5OB7X3CRN0M8SAJF,2016-07-09 03:01:44.838,0,11,0.0179,65.4,559,0.0001
6561,200,5OB7X3CRN0M8SAJF,2016-07-09 04:37:24.913,0,23,0.025400000000000002,29.6,394,0.0002
6560,200,5OB7X3CRN0M8SAJF,2016-07-09 05:18:19.177,0,20,0.011600000000000001,79.7,865,0.0001
6559,200,5OB7X3CRN0M8SAJF,2016-07-09 07:23:45.183,0,24,0.0171,64.5,526,0.0037
6558,200,5OB7X3CRN0M8SAJF,2016-07-09 10:24:43.059,0,11,0.0217,80.8,460,0.00030000000000000003
6557,200,5OB7X3CRN0M8SAJF,2016-07-09 20:41:25.861,0,14,0.023,63.4,479,0.0002
6556,200,5OB7X3CRN0M8SAJF,2016-07-10 04:39:21.375,0,16,0.044,58.3,318,0.0
6555,200,5OB7X3CRN0M8SAJF,2016-07-10 05:06:43.058,0,30,0.0201,81.1,447,0.0155
6554,200,5OB7X3CRN0M8SAJF,2016-07-11 04:13:14.192,0,21,0.0296,30.1,473,0.0001
6553,200,5OB7X3CRN0M8SAJF,2016-07-11 06:30:51.872,0,34,0.008400000000000001,61.1,598,0.0008
6552,200,5OB7X3CRN0M8SAJF,2016-07-11 06:55:22.360,0,30,0.0189,59.4,528,0.0028
6551,200,5OB7X3CRN0M8SAJF,2016-07-11 09:38:22.164,0,31,0.014700000000000001,50.5,546,0.0009000000000000002
6550,200,5OB7X3CRN0M8SAJF,2016-07-11 11:16:35.007,0,31,0.0188,65.9,425,0.0022
6549,200,5OB7X3CRN0M8SAJF,2016-07-11 17:20:14.032,0,14,0.0166,74.8,483,0.0001
6548,200,5OB7X3CRN0M8SAJF,2016-07-11 21:08:17.050,0,14,0.0284,27.9,457,0.0002
