custid,dropperc,mins,consecmonths,income,age,churn_Y,prob
368776,0.0272727272727273,330,32,74.9,20,0,0.4892240014908057
231672,0.0243243243243243,370,17,67.7,38,0,0.2623856738741024
187477,0.0237388724035608,337,21,102.4,23,0,0.428062029466865
190455,0.00720288115246098,833,12,65.1,44,0,0.08556199643013486
565873,0.0185185185185185,540,20,89.0,54,0,0.40802823055758014
363710,0.0205831903945112,583,31,39.7,45,0,0.455730122518541
153564,0.0261282660332542,421,14,98.8,52,0,0.281312845279053
742923,0.0138888888888889,720,26,61.0,37,0,0.3126256431312909
334078,0.0226337448559671,486,16,83.6,42,0,0.26634764373549724
113827,0.0269662921348315,445,22,54.7,51,0,0.4252636561483413
397130,0.0202429149797571,494,21,56.1,51,0,0.40851142873999674
232315,0.0220994475138122,543,32,84.4,31,0,0.46954844846320704
927621,0.0218978102189781,548,36,86.0,40,0,0.472663756301528
980488,0.0185810810810811,592,25,57.3,49,0,0.4445838820618378
468715,0.0218978102189781,411,25,60.5,60,0,0.4464398653998828
953474,0.0125588697017268,637,43,38.8,36,0,0.30732354682898566
457710,0.0258215962441315,426,28,44.7,48,0,0.4659323997341694
176677,0.0170278637770898,646,23,126.2,39,0,0.4175935477687129
640956,0.0173010380622837,578,36,84.9,36,1,0.4607742774784452
838393,0.0344827586206897,261,42,53.7,59,0,0.47432382768870923
651521,0.024896265560166,482,29,102.9,47,1,0.48170697268198753
186311,0.00522648083623693,574,19,67.2,39,0,0.27689354264289123
246922,0.0269058295964126,446,39,53.5,25,0,0.4823793420970469
862532,0.0250783699059561,319,24,82.6,31,0,0.4714135048950443
65863,0.0159045725646123,503,30,117.1,29,0,0.4583425909250063
7730,0.0266075388026608,451,22,79.2,31,0,0.4437321702304352
624948,0.0152091254752852,526,27,58.3,50,0,0.4422145652281731
613168,0.0204460966542751,538,21,66.9,57,0,0.4164714003953333
995469,0.0104602510460251,478,37,75.8,47,0,0.3044274391635846
428593,0.0111524163568773,538,19,73.4,34,0,0.28173850422540125
149964,0.0288713910761155,381,26,76.0,63,0,0.47363433919788095
17801,0.0141955835962145,634,30,81.0,38,0,0.45967559728593954
596312,0.0193965517241379,464,36,67.8,24,0,0.45317236438591024
55241,0.0210727969348659,522,32,67.8,38,0,0.46355819891382
306153,0.0132827324478178,527,26,96.7,35,0,0.31267025932517845
138208,0.015695067264574,446,30,92.1,33,0,0.45009830582519356
456316,0.019723865877712,507,14,71.0,55,0,0.25844224456635845
490109,0.0156599552572707,447,30,82.5,48,0,0.4402160084930207
916977,0.0222222222222222,540,22,91.6,42,0,0.42899087016856935
477350,0.0208768267223382,479,28,53.4,33,0,0.45264198639001185
468535,0.0225563909774436,399,32,92.3,39,0,0.462111424013405
891626,0.0195121951219512,410,27,102.3,45,0,0.44749507430634256
789408,0.0170940170940171,468,38,95.8,44,0,0.4531948190257118
683120,0.0190972222222222,576,26,57.5,61,0,0.43504190814936594
310074,0.0163398692810458,612,26,88.7,39,0,0.45523405845342907
816915,0.0389972144846797,359,15,112.0,65,0,0.2934209380254386
54281,0.0118694362017804,674,10,70.6,34,0,0.16466806746704504
292420,0.0248447204968944,483,31,84.6,59,0,0.461281480317129
529925,0.0222634508348794,539,14,87.8,42,0,0.2728223726234498
133101,0.02,600,24,58.3,27,0,0.461083371648349
390391,0.0270833333333333,480,41,58.9,30,1,0.4870459296829277
352150,0.0157894736842105,570,36,62.7,46,0,0.45242057900402033
381359,0.0201005025125628,398,25,54.9,68,0,0.43410347140740757
154850,0.008650519031141871,578,21,80.8,43,0,0.2759702767797627
641402,0.0278551532033426,359,20,43.0,43,0,0.43072114630290304
828731,0.0181086519114688,497,29,47.8,37,0,0.4386190615689706
706416,0.0225,400,29,49.2,38,0,0.44782340127346326
76354,0.0131826741996234,531,38,47.7,47,0,0.29921409309392555
929471,0.0204918032786885,488,17,64.4,44,0,0.2645945224031726
56686,0.022887323943662,568,42,34.8,35,0,0.46642390375716636
342043,0.0260707635009311,537,25,63.2,27,0,0.49024139003875816
468625,0.0231660231660232,518,30,73.2,47,0,0.4739229915540221
212019,0.0112359550561798,623,29,68.6,41,0,0.30717394805611764
981588,0.020501138952164,439,22,124.1,34,0,0.42708231473263064
29486,0.0105633802816901,568,35,87.9,29,0,0.31267025932517845
140176,0.0121212121212121,660,33,60.3,45,0,0.3124122234712594
884672,0.0184615384615385,325,31,81.5,47,0,0.4271600164011509
251587,0.0236842105263158,380,19,60.8,47,0,0.4206520774546248
50647,0.0166898470097357,719,20,77.8,36,0,0.2608460723587604
542161,0.0198915009041591,553,27,39.1,48,0,0.43994807094374233
47780,0.0124777183600713,561,17,71.9,42,0,0.15862161831445076
996852,0.0414201183431953,338,8,80.6,36,0,0.308501092799531
978653,0.0201680672268908,595,30,79.6,56,0,0.4627169597211924
449700,0.0224913494809689,578,29,98.5,36,0,0.4747400861910016
259495,0.0174603174603175,630,34,59.9,34,0,0.45170157122436294
592915,0.0323529411764706,340,34,104.7,25,1,0.5038700701727521
354498,0.021505376344086002,372,32,86.7,64,0,0.4394360344783916
879298,0.0213675213675214,468,35,104.9,38,0,0.46722292367528295
671409,0.0120689655172414,580,28,90.7,46,0,0.3124719340013978
100685,0.0173160173160173,462,21,82.5,31,0,0.4070377538480125
370108,0.0172413793103448,464,30,71.9,36,0,0.44732008801583417
725966,0.017636684303351004,567,21,61.3,35,0,0.40899573626527375
676893,0.0171428571428571,525,29,51.9,43,0,0.4386190615689706
601545,0.0289855072463768,414,23,58.0,52,0,0.44740578573209483
492306,0.0220385674931129,363,29,12.2,27,0,0.43425297100253757
160676,0.0250521920668058,479,27,85.9,52,0,0.4760082857166128
94932,0.0101867572156197,589,16,51.2,53,0,0.1514119499531098
772153,0.0230607966457023,477,27,55.5,42,0,0.461528770498253
529652,0.0281030444964871,427,39,54.3,36,1,0.4931310873655204
60479,0.0125984251968504,635,38,89.9,55,0,0.31349734453238043
242600,0.0136986301369863,657,32,89.6,34,0,0.3200448120446045
494326,0.0183333333333333,600,19,47.7,42,0,0.40754432208650876
738116,0.0151745068285281,659,38,89.0,39,0,0.46704300734644016
815752,0.0160142348754448,562,16,82.6,35,0,0.2594261852260602
528354,0.015929203539823,565,30,55.0,32,0,0.4412118921074305
42104,0.024390243902439,410,23,49.0,41,0,0.4209414439676199
704833,0.0200308166409861,649,36,90.5,52,0,0.4622910899047997
518897,0.0159817351598174,438,33,61.0,33,0,0.44397369791937713
719903,0.0200400801603206,499,37,89.9,37,0,0.46444377663740105
91907,0.0168067226890756,476,42,78.5,39,0,0.4504131432569034
41696,0.0318627450980392,408,42,74.8,27,0,0.5082687333081577
741058,0.0259481037924152,501,27,59.2,27,0,0.49024139003875816
650464,0.0100502512562814,597,33,27.0,43,0,0.29281934267752546
956271,0.020979020979021,429,25,91.7,43,0,0.4643353364920687
819234,0.0144404332129964,554,23,33.4,45,0,0.39702405630890597
601395,0.018000000000000002,500,40,82.0,41,0,0.4557784478731169
549787,0.0224438902743142,401,31,55.5,44,0,0.44782340127346326
70326,0.0101626016260163,492,33,57.8,54,0,0.2994228570252598
399284,0.0200333889816361,599,33,13.8,51,0,0.43357220888131387
718615,0.012,750,36,59.7,49,0,0.18165136385224917
758523,0.0138888888888889,504,20,39.5,26,0,0.4319865735592203
679732,0.0182481751824818,548,21,79.6,39,0,0.4097264993954439
43996,0.0180831826401447,553,24,62.3,48,0,0.4422145652281731
69350,0.0151898734177215,790,42,93.0,35,0,0.30098787581745895
821749,0.02,500,29,69.6,38,0,0.4525758671014723
446334,0.008561643835616441,584,21,63.1,34,0,0.27536678340442283
468757,0.0264550264550265,567,24,77.1,40,0,0.48745766413889885
503831,0.0116472545757072,601,20,41.6,24,0,0.2716542785717084
181029,0.0144404332129964,554,25,87.7,33,0,0.46269579849984277
807549,0.0220588235294118,408,17,42.1,35,0,0.25939756482979137
91632,0.0159489633173844,627,0,54.6,44,0,0.2504397026914005
866396,0.0285714285714286,455,22,106.5,21,0,0.4670894628321411
838147,0.0119250425894378,587,31,87.9,35,0,0.3147371399156869
133011,0.0208816705336427,431,18,92.2,36,0,0.27062014424694286
573382,0.0284237726098191,387,14,68.2,49,0,0.28334224031529887
931817,0.0112903225806452,620,18,62.1,44,0,0.1580957746014782
560839,0.0216535433070866,508,16,45.2,34,0,0.2635787538087248
211290,0.0132075471698113,530,30,61.8,39,0,0.3051346189785331
352918,0.0176678445229682,566,23,85.2,46,0,0.4097264993954439
681805,0.0180327868852459,610,26,80.9,34,0,0.4550585384234619
258116,0.0191637630662021,574,30,67.7,47,0,0.4422145652281731
22497,0.0156918687589158,701,40,48.6,41,0,0.2868474153360728
132462,0.0204081632653061,588,23,62.3,40,0,0.42325684865879787
328102,0.0311004784688995,418,31,73.4,35,0,0.4989721932980977
37155,0.0177165354330709,508,27,104.1,57,0,0.4512063711877733
945594,0.025462962962963,432,26,57.3,48,0,0.47411439749078543
427672,0.0276008492569002,471,33,67.9,45,1,0.49295540971294904
671121,0.0257142857142857,350,17,27.8,28,0,0.2581736958742825
848185,0.0129151291512915,542,25,98.9,27,0,0.31572200780902954
68886,0.0141342756183746,566,18,51.9,45,0,0.25412306623516134
448744,0.032051282051282014,312,28,52.3,24,0,0.48087252128006114
98016,0.0300925925925926,432,21,75.6,37,0,0.4552811282976854
705220,0.0242130750605327,413,28,70.4,41,0,0.47307676793217596
648848,0.0175746924428823,569,34,91.9,46,0,0.4528542608392914
848911,0.0440677966101695,295,28,78.0,45,1,0.51035876284436
452837,0.0118343195266272,507,20,66.0,49,0,0.2677745990280984
549490,0.024866785079929,563,23,74.4,33,0,0.44020204577282135
751090,0.0178173719376392,449,34,71.3,39,0,0.4447199299536896
742453,0.0195439739413681,614,35,61.6,66,0,0.4374029309384081
134716,0.0231481481481481,432,30,82.7,33,0,0.47570068670585175
632344,0.0149892933618844,467,21,52.2,41,0,0.3933766397988008
870750,0.019271948608137,467,24,78.0,44,0,0.4447199299536896
808742,0.045662100456620995,219,36,73.5,46,1,0.5252481945162739
951506,0.0175438596491228,570,29,9.8,62,0,0.4183197661861487
255110,0.0252525252525253,396,23,104.4,40,0,0.44456377833432736
287271,0.0343839541547278,349,36,84.3,35,0,0.5003770628577453
687581,0.0242825607064018,453,29,88.2,48,0,0.4713255858496036
718553,0.0125786163522013,477,30,86.4,44,0,0.3057975651405128
289442,0.0191489361702128,470,10,84.9,40,0,0.2532925405658473
675837,0.0298165137614679,436,5,47.3,37,0,0.2849319158390542
900753,0.0223123732251521,493,20,46.7,37,0,0.4127961407213739
736017,0.0191972076788831,573,38,108.0,56,0,0.45691429437625747
698196,0.0294117647058824,340,28,35.1,36,0,0.4652598774771448
229871,0.0222672064777328,494,43,81.3,38,0,0.472663756301528
39087,0.0387596899224806,387,33,55.2,43,0,0.4972976468067845
21060,0.0126582278481013,474,48,26.4,33,0,0.2932952983052444
926323,0.0173661360347323,691,18,72.4,33,0,0.14982732642745802
558658,0.0148148148148148,540,31,98.5,46,0,0.46008066600731806
328634,0.0157342657342657,572,42,81.8,38,0,0.4557784478731169
759302,0.0200400801603206,499,36,70.8,37,0,0.4616513484681653
13120,0.0188284518828452,478,20,57.2,51,0,0.39686345774318904
319601,0.0141509433962264,424,28,59.6,44,0,0.4485708673546079
250396,0.031413612565445004,382,29,91.6,41,1,0.49354832787704145
925961,0.0209302325581395,430,35,91.9,41,0,0.4643353364920687
562929,0.0236842105263158,380,15,68.9,39,0,0.2642525213046173
578339,0.011605415860735002,517,9,78.2,44,0,0.15862161831445076
209578,0.015,600,15,58.8,48,0,0.25318835195962247
375705,0.0130434782608696,460,13,96.2,42,0,0.15723578121330123
972494,0.0155642023346304,514,24,78.8,52,0,0.4455583210624038
393595,0.0211267605633803,426,25,53.8,53,0,0.44552151952586233
555876,0.0219298245614035,456,26,77.7,29,0,0.4641592972375574
96530,0.0207253886010363,579,33,56.0,45,0,0.4577826011182426
302055,0.0214007782101167,514,19,22.9,51,0,0.4086358675581736
858371,0.0131578947368421,456,28,92.2,44,0,0.3057975651405128
152334,0.018018018018018004,555,33,82.3,28,0,0.45267889591245164
439600,0.0215264187866928,511,16,66.2,43,0,0.26793466294370094
295377,0.0197841726618705,556,27,81.2,41,0,0.4559339288667099
49041,0.0139720558882236,501,32,71.4,46,0,0.45729207140369665
784476,0.0154142581888247,519,39,103.1,42,0,0.4614482273500046
439769,0.0186757215619694,589,35,62.4,53,0,0.4445838820618378
603226,0.0111524163568773,538,15,96.9,52,0,0.15768610983095308
994393,0.0235934664246824,551,33,61.1,44,0,0.47509789406097513
108530,0.0161290322580645,434,38,71.7,40,0,0.4504131432569034
363954,0.0214477211796247,373,42,58.7,31,0,0.4556997428274401
119661,0.0276595744680851,470,26,89.6,36,1,0.5017799558116088
149257,0.0126582278481013,395,39,67.8,48,0,0.29968625993867587
722154,0.0154142581888247,519,32,70.9,30,0,0.45267889591245164
222478,0.0168067226890756,595,42,58.9,52,0,0.45027676601816835
710462,0.0286343612334802,454,23,51.7,49,0,0.43929967779951684
154863,0.015625,448,33,79.9,25,0,0.4508240509395747
166205,0.0213523131672598,562,34,61.9,57,0,0.4590212044324754
279797,0.0128205128205128,702,14,69.7,36,0,0.08638895114849673
506342,0.0112044817927171,714,31,87.3,40,0,0.1846445978463079
26602,0.0188679245283019,530,33,45.2,50,0,0.4341286208069199
440116,0.0112359550561798,623,15,65.8,48,0,0.15568081058410382
714882,0.0192982456140351,570,25,125.4,36,0,0.4583425909250063
864009,0.0271084337349398,332,36,76.8,47,0,0.46997981829573515
315074,0.0123839009287926,323,40,83.5,52,0,0.29328868647930173
171815,0.0140845070422535,639,29,58.1,48,0,0.4517872862983634
617402,0.0117647058823529,595,28,91.7,64,0,0.3023830519030041
846982,0.0170777988614801,527,38,110.4,27,0,0.4675886088119683
390403,0.0108499095840868,553,20,113.2,46,0,0.27862270058283584
344468,0.0108695652173913,460,21,25.9,44,0,0.2539409874519046
395892,0.0200364298724954,549,28,54.0,32,0,0.4470512796933782
997711,0.0088339222614841,566,24,56.9,48,0,0.30127734891104013
606287,0.0187891440501044,479,20,94.6,39,0,0.4072085924708708
868732,0.0102915951972556,583,41,57.8,37,0,0.3120960061505063
556974,0.0213270142180095,422,22,67.8,30,0,0.4202188659772627
600326,0.0169491525423729,531,16,89.5,43,0,0.2595621892839675
626666,0.010752688172043001,651,24,55.9,39,0,0.30540021156404407
747788,0.0194552529182879,514,24,53.6,52,0,0.4341286208069199
364262,0.0227743271221532,483,15,122.5,47,0,0.27641405619917303
504951,0.0132450331125828,604,31,56.7,42,0,0.30717394805611764
674663,0.0316455696202532,316,26,81.9,49,0,0.47849967477309957
907762,0.0203562340966921,393,27,97.3,28,0,0.4593264518605764
951452,0.0202839756592292,493,41,78.7,40,0,0.46840441298410307
220528,0.01985559566787,554,37,107.7,24,0,0.4734812902869632
54128,0.0249307479224377,361,23,118.8,61,0,0.42062279302232036
227,0.03,400,31,73.3,26,1,0.5002768901147988
374324,0.0222841225626741,359,37,115.3,30,0,0.46234412747600884
368873,0.0210970464135021,474,34,48.4,49,0,0.44552151952586233
439874,0.0164424514200299,669,34,89.0,25,0,0.46745618223498314
520551,0.0146341463414634,615,27,58.3,36,0,0.45892501057881574
951922,0.0188034188034188,585,29,87.2,37,0,0.45523405845342907
739685,0.0077319587628866,776,27,97.0,24,0,0.1883900907442446
347717,0.0181086519114688,497,28,109.4,43,0,0.45573119380359556
519270,0.0212389380530973,565,28,55.5,38,0,0.4554006179766273
718831,0.0180505415162455,554,23,77.9,31,0,0.4122739657628961
650834,0.01985559566787,554,35,81.1,39,0,0.4559339288667099
695809,0.0151006711409396,596,27,89.8,45,0,0.45523405845342907
662165,0.00858369098712446,466,20,39.8,33,0,0.26276226329966745
734237,0.018140589569160998,441,16,96.4,20,0,0.26014575352270725
982329,0.0215264187866928,511,14,68.6,49,0,0.2643687328586709
717058,0.0176991150442478,565,37,66.5,40,0,0.45242057900402033
825824,0.012326656394453002,649,27,80.3,45,0,0.3100642198993456
840481,0.0168421052631579,475,24,55.4,41,0,0.4332949289946669
495546,0.0236842105263158,380,11,69.6,52,0,0.26071814384441305
700676,0.0141987829614604,493,33,69.6,42,0,0.45174572066798474
796505,0.0289017341040462,346,24,55.8,50,0,0.4669366073034866
36617,0.0148975791433892,537,25,61.4,28,0,0.4565420881823841
583889,0.0215439856373429,557,33,87.2,46,0,0.46972473991097197
632855,0.0379310344827586,290,16,71.1,28,0,0.3007451959066226
607201,0.0182815356489945,547,30,66.5,40,0,0.44672261654805445
192557,0.0176991150442478,452,29,51.7,38,0,0.4332949289946669
27308,0.0293398533007335,409,23,99.1,46,0,0.4580678104006656
767615,0.0256410256410256,273,29,63.5,36,0,0.4680395115250291
728900,0.0106100795755968,754,35,32.8,28,0,0.1725287862010912
996379,0.0161290322580645,496,24,80.5,33,0,0.45267889591245164
41651,0.0508474576271186,295,36,23.8,39,1,0.5047917319641826
60120,0.0270935960591133,406,23,80.3,52,0,0.4366400544045554
722106,0.0104384133611691,479,32,100.8,41,0,0.3057975651405128
47558,0.0171428571428571,525,42,86.5,30,0,0.46117948801313197
915620,0.0199004975124378,603,29,79.1,48,0,0.45378726430224015
781602,0.0110497237569061,543,41,61.6,37,0,0.31003862267024396
383800,0.0245398773006135,326,28,62.0,41,0,0.4564840832301605
846044,0.0309597523219814,323,18,80.7,40,0,0.2835546083787938
760995,0.0131147540983607,610,39,63.9,39,0,0.3120960061505063
185701,0.01743264659271,631,20,87.6,30,0,0.4173305572076968
71706,0.0153846153846154,520,27,60.5,50,0,0.4422145652281731
214244,0.0151260504201681,595,21,75.0,41,0,0.4120503372256094
698917,0.0130718954248366,459,31,103.2,31,0,0.3105151079996865
620150,0.0283687943262411,423,28,83.3,49,1,0.4917777203836746
127316,0.0241545893719807,414,29,57.7,53,0,0.46515646406211586
639902,0.0175953079178886,682,20,92.7,46,0,0.2609825584696622
156755,0.0220264317180617,454,30,79.9,62,0,0.44978980706560434
609969,0.00966183574879227,621,23,65.6,38,0,0.27327193429910734
248183,0.0318906605922551,439,36,79.5,37,1,0.5053367158396987
162177,0.0210970464135021,474,12,55.5,28,0,0.25939756482979137
754810,0.0169082125603865,414,16,68.0,39,0,0.2507391439818933
905277,0.0219298245614035,456,32,64.8,38,0,0.4581784150232245
975293,0.0168674698795181,415,38,108.7,21,0,0.4622023516783726
638224,0.0207156308851224,531,36,89.6,38,1,0.4754639653998395
13306,0.0289017341040462,346,24,80.8,57,0,0.47849967477309957
199742,0.0380952380952381,315,30,83.7,52,1,0.4966420014512889
686305,0.0136186770428016,514,35,49.2,53,0,0.2944082470327494
557481,0.0168634064080944,593,19,73.2,36,0,0.42135570079274315
730665,0.0269058295964126,446,21,67.5,20,0,0.4438845122665426
810789,0.0176991150442478,678,19,97.2,24,0,0.27122429783710966
229819,0.0272727272727273,550,26,51.6,43,1,0.4901575083039097
614314,0.0201005025125628,398,21,53.0,40,0,0.40553348233841136
562255,0.0219594594594595,592,20,39.5,51,0,0.4128368211633202
499092,0.00946372239747634,634,26,55.8,34,0,0.30244366349440954
559989,0.0185873605947955,538,26,50.8,38,0,0.4386190615689706
845428,0.0153846153846154,455,27,76.0,51,0,0.4402160084930207
509413,0.0266990291262136,412,35,61.3,37,0,0.47866857484104847
953465,0.017274472168906003,521,25,51.5,46,0,0.4386190615689706
412775,0.015625,512,16,109.2,41,0,0.2617987158688073
539998,0.0178926441351889,503,29,58.9,49,0,0.4422145652281731
41627,0.0234375,512,24,74.7,51,0,0.4739229915540221
144886,0.026634382566586002,413,24,74.7,38,0,0.4820497572569882
